CHANNEL,RSSI,PHASE
902.75,-64.35175879396985,0.11201913974650321
903.25,-64.52763819095478,0.11266664922480667
903.75,-64.96733668341709,6.120567926771368
904.25,-64.50251256281408,6.006421255881867
904.75,-64.69346733668341,5.860484952986135
905.25,-64.87185929648241,5.744364919877042
905.75,-65.51256281407035,5.688771606096986
906.25,-66.00502512562814,2.5732951681320997
906.75,-66.48994974874371,2.3265940568984713
907.25,-66.0,5.315867814163539
907.75,-66.25125628140704,3.649209250795046
908.25,-66.0,5.067563346126493
908.75,-65.93467336683418,4.974260313681429
909.25,-65.50502512562814,4.876023875687384
909.75,-65.15075376884423,4.7677356238872965
910.25,-65.46482412060301,4.618006765475785
910.75,-64.36934673366834,4.3962501860491825
911.25,-64.53517587939699,4.234927824597571
911.75,-64.09798994974875,4.136167212263948
912.25,-64.4748743718593,4.011722057290955
912.75,-64.49748743718592,3.6912665331000913
913.25,-63.94221105527638,3.609834507757258
913.75,-63.95728643216081,3.453445551854625
914.25,-63.52512562814071,3.2671478248113073
914.75,-63.30653266331658,3.0798325828735127
915.25,-63.005025125628144,2.8436457922161456
915.75,-62.91959798994975,2.6061023150328095
916.25,-62.49748743718593,2.470927002990787
916.75,-62.437185929648244,2.277876677102304
917.25,-62.50251256281407,2.0626260262434157
917.75,-62.39447236180904,1.904911217599496
918.25,-62.02010050251256,1.7267844434966744
918.75,-62.562814070351756,1.6108802468803507
919.25,-62.3643216080402,1.4297009280940989
919.75,-62.50251256281407,1.1047745051244728
920.25,-62.49497487437186,1.0102689550768449
920.75,-62.4321608040201,0.8785470269191069
921.25,-62.58793969849246,0.6799312028956828
921.75,-62.78643216080402,0.5474846807979385
922.25,-62.7713567839196,0.3949807817651269
922.75,-63.15577889447236,0.18380019048414686
923.25,-62.42211055276382,0.10403318951409353
923.75,-63.57035175879397,6.145481624793711
924.25,-63.505025125628144,6.0630320845564
924.75,-63.28391959798995,5.945925370337513
925.25,-63.50251256281407,5.679490636907969
925.75,-63.64070351758794,5.638481703282081
926.25,-63.89447236180904,5.505033083182201
926.75,-64.18844221105527,5.441145481322924
927.25,-63.92713567839196,5.190405144296069
