DISTANCE,CHANNEL,RSSI,PHASE
50,902.75,-53.99748744,0.448045725
50,903.25,-53.50251256,0.33109318
50,903.75,-54,0.191015296
50,904.25,-54.00251256,0.057104169
50,904.75,-54.5,-0.074679426
50,905.25,-54,-0.200481268
50,905.75,-53.5,-0.35048763
50,906.25,-53.99748744,-0.478170333
50,906.75,-54,-0.615473176
50,907.25,-54,-0.728941504
50,907.75,-54,-0.848360752
50,908.25,-54,-1.003763027
50,908.75,-53.5,-1.148250142
50,909.25,-53.50251256,-1.240011485
50,909.75,-54,-1.351783954
50,910.25,-54,-1.468582331
50,910.75,-54.00502513,-1.594291671
50,911.25,-54,-1.743773859
50,911.75,-53.50251256,-1.870192376
50,912.25,-53.5,-1.985079058
50,912.75,-53.5,-2.121025214
50,913.25,-54,-2.243558675
50,913.75,-54,-2.369730522
50,914.25,-53.99748744,-2.544342244
50,914.75,-53.5,-2.691080226
50,915.25,-53.5,-2.821907974
50,915.75,-53.5,-2.941820563
50,916.25,-54,-3.082145117
50,916.75,-54,-3.231349801
50,917.25,-53.5,-3.376946932
50,917.75,-53.5,-3.512307247
50,918.25,-53.5,-3.638047421
50,918.75,-53.5,-3.74778486
50,919.25,-53.5,-3.862054866
50,919.75,-53.5,-4.012307899
50,920.25,-53.5,-4.138726416
50,920.75,-53,-4.256048967
50,921.25,-53,-4.375560717
50,921.75,-53,-4.490385731
50,922.25,-53.00251256,-4.621583484
50,922.75,-53.5,-4.751825391
50,923.25,-53,-4.896960015
50,923.75,-52.99748744,-5.019863481
50,924.25,-52.5,-5.15917052
50,924.75,-52.5,-5.283584842
50,925.25,-53,-5.445585546
50,925.75,-53,-5.576382461
50,926.25,-52.5,-5.724631298
50,926.75,-52.5,-5.893107097
50,927.25,-52.49497487,-6.0367617
60,902.75,-56.49748744,-3.001823108
60,903.25,-56.5,-3.14726607
60,903.75,-56.5,-3.274671268
60,904.25,-56.00502513,-3.392702996
60,904.75,-56,-3.538639299
60,905.25,-56,-3.685778119
60,905.75,-56.00251256,-3.787930448
60,906.25,-56.5,-3.897020378
60,906.75,-56.5,-4.056492713
60,907.25,-56,-4.203415697
60,907.75,-56,-4.318487381
60,908.25,-56,-4.449530966
60,908.75,-56,-4.56753186
60,909.25,-56.49497487,-4.698236273
60,909.75,-56,-4.836248293
60,910.25,-56,-4.988628857
60,910.75,-55.99497487,-5.12062829
60,911.25,-56,-5.255587765
60,911.75,-56,-5.362457663
60,912.25,-56.5,-5.481352737
60,912.75,-56,-5.66583127
60,913.25,-56,-5.810040881
60,913.75,-55.50502513,-5.916170768
60,914.25,-56,-6.052548598
60,914.75,-56,-6.196789043
60,915.25,-56.5,-6.309887365
60,915.75,-56,-6.410343835
60,916.25,-55.50251256,-6.579806316
60,916.75,-55.5,-6.702247275
60,917.25,-55.5,-6.834955884
60,917.75,-55.50502513,-6.97586628
60,918.25,-56,-7.098923915
60,918.75,-55.5,-7.253031171
60,919.25,-55.01005025,-7.388823158
60,919.75,-55,-7.511541621
60,920.25,-55,-7.658279603
60,920.75,-55.5,-7.783433935
60,921.25,-55.5,-7.90787909
60,921.75,-55.00251256,-8.082490812
60,922.25,-55,-8.205949286
60,922.75,-55,-8.332151967
60,923.25,-55,-8.472569022
60,923.75,-55.5,-8.612986078
60,924.25,-55.5,-8.804371379
60,924.75,-55,-8.920059739
60,925.25,-55,-9.033620568
60,925.75,-55,-9.186401971
60,926.25,-55,-9.330796585
60,926.75,-55.49748744,-9.488172222
60,927.25,-55,-9.631518487
70,902.75,-58.5,-6.986627271
70,903.25,-58.5,-7.140056183
70,903.75,-58.5,-7.295828464
70,904.25,-58.00251256,-7.385863115
70,904.75,-58,-7.527544356
70,905.25,-58.5,-7.617270669
70,905.75,-58.50251256,-7.752754319
70,906.25,-58.50251256,-7.900324812
70,906.75,-58.49748744,-8.052890379
70,907.25,-58.01005025,-8.12630562
70,907.75,-58.49748744,-8.257780878
70,908.25,-58.00251256,-8.459279661
70,908.75,-58.5,-8.598771703
70,909.25,-58.5,-8.747945553
70,909.75,-58.50251256,-8.890551807
