DISTANCE,CHANNEL,RSSI,PHASE
120.0,915.25,-59.5,-26.582977457410067
120.0,915.75,-60.0,-26.71676524914144
120.0,916.25,-59.5,-26.858816495167353
120.0,916.75,-59.5,-27.057817741499292
120.0,917.25,-59.5,-27.2184925934726
120.0,917.75,-59.97487437185929,-27.347716985071166
120.0,918.25,-60.0,-27.529913818751897
120.0,918.75,-60.0,-27.734742650388565
120.0,919.25,-59.5,-27.8934133063576
120.0,919.75,-59.5,-28.061395765300333
120.0,920.25,-60.002512562814076,-28.206900395210532
120.0,920.75,-60.00502512562814,-28.36375185788338
120.0,921.25,-60.0,-28.561766423105524
120.0,921.75,-59.50502512562814,-28.709182747665952
120.0,922.25,-60.0,-28.86939509286904
120.0,922.75,-60.00502512562814,-28.981753404247037
120.0,923.25,-60.502512562814076,-29.16595443393204
120.0,923.75,-60.47487437185929,-29.297583860735735
120.0,924.25,-60.49497487437186,-29.454558658547306
120.0,924.75,-60.0,-29.60598337511628
120.0,925.25,-60.00502512562814,-29.744118730487692
120.0,925.75,-60.502512562814076,-29.861163777137214
120.0,926.25,-60.47236180904522,-30.045673144669028
120.0,926.75,-60.002512562814076,-30.18553519198258
120.0,927.25,-60.0,-30.36384696879349
