"CHANNEL","EPC","PHASE","RSSI"
"927.25","E200 0017 9408 0236 1560 799A","2.371534298071201","-64.5"
"927.25","E200 0000 0000 0000 0000 1A20","0.7792622402459057","-68.5"
"927.25","E200 0000 0000 0000 0000 AAA2","5.9518454569962875","-70.0"
"927.25","E280 1160 6000 0207 A652 516D","3.5895150436524004","-34.5"
"927.25","E200 0017 9408 0236 1560 799A","5.5714182216006485","-64.5"
"927.25","E200 0000 0000 0000 0000 1A10","0.9081166264282996","-69.5"
"927.25","E200 0000 0000 0000 0000 AAA2","2.9145634969827183","-70.0"
"927.25","E280 1160 6000 0207 A652 516D","3.5833791205008576","-34.5"
"927.25","E200 0000 0000 0000 0000 1A10","0.8713010875190442","-69.5"
"927.25","E200 0017 9408 0236 1560 799A","5.546874528994478","-64.5"
"927.25","E280 1160 6000 0207 A652 516D","3.5895150436524004","-34.5"
"927.25","E200 0000 0000 0000 0000 1A20","4.295146206079795","-67.5"
"927.25","E280 1160 6000 0207 A652 5964","0.6565437772150544","-68.5"
"927.25","E200 0000 0000 0000 0000 1A10","1.012427320004523","-69.5"
"915.75","E200 001D 700E 0093 2100 41FE","5.8567386481473775","-66.5"
"915.75","E280 1160 6000 0207 A652 5963","1.227184630308513","-68.0"
"915.75","E280 6894 0000 4004 5E83 9511","5.9518454569962875","-74.5"
"915.75","E280 1160 6000 0207 A652 5963","4.595806440505381","-67.5"
"915.75","E280 1160 6000 0207 A652 516D","1.0062913968529805","-32.5"
"915.75","E280 1160 6000 0207 A652 5964","1.2640001692177683","-67.5"
"915.75","E200 001D 700E 0093 2100 41FE","2.705942109830271","-65.5"
"915.75","E200 0000 0000 0000 0000 1A20","4.558990901596125","-69.5"
"915.75","E280 1160 6000 0207 A652 5963","4.399456899656019","-67.0"
"915.75","E200 001D 700E 0093 2100 41FE","2.6323110320117604","-66.0"
"915.75","E280 1160 6000 0207 A652 5964","1.6505633277649499","-67.5"
"915.75","E280 1160 6000 0207 A652 516D","1.030835089459151","-32.5"
"915.75","E200 0000 0000 0000 0000 1A20","4.479223900626073","-69.5"
"915.75","E280 1160 6000 0207 A652 516D","1.012427320004523","-32.5"
"915.75","E200 001D 700E 0093 2100 41FE","2.5034566458293663","-66.5"
"915.75","E280 1160 6000 0207 A652 5964","1.2087768608538851","-66.5"
"915.75","E280 1160 6000 0207 A652 5963","4.239922897715912","-67.5"
"915.75","E200 0000 0000 0000 0000 1A20","4.466952054322987","-69.5"
"904.75","E280 1160 6000 0207 A652 516D","4.331961744989051","-30.5"
"904.75","E280 1160 6000 0207 A652 516D","4.319689898685965","-31.0"
"904.75","E280 1160 6000 0207 A652 516D","4.325825821837508","-31.0"
"904.75","E280 1160 6000 0207 A652 516D","4.319689898685965","-31.0"
"904.75","E200 0000 0000 0000 0000 1A10","5.712544454086128","-71.5"
"904.75","E280 1160 6000 0207 A652 516D","4.325825821837508","-31.0"
"906.75","E200 0000 0000 0000 0000 1A10","4.970097752749477","-71.0"
"906.75","E280 1160 6000 0207 A652 516D","3.6876898140770815","-31.5"
"906.75","E200 0000 0000 0000 0000 1A10","4.945554060143307","-71.0"
"906.75","E280 1160 6000 0207 A652 516D","3.6876898140770815","-31.5"
"906.75","E200 0000 0000 0000 0000 1A10","4.92714629068868","-71.0"
"906.75","E280 1160 6000 0207 A652 516D","3.6876898140770815","-31.5"
"906.75","E200 0000 0000 0000 0000 1A10","4.97623367590102","-70.5"
"906.75","E280 1160 6000 0207 A652 516D","3.6815538909255388","-31.5"
"917.75","E200 001D 700E 0093 2100 41FE","4.565126824747668","-66.5"
"917.75","E200 0000 0000 0000 0000 1A20","0.11351457830353745","-69.0"
"917.75","E280 1160 6000 0207 A652 5964","0.14726215563702155","-67.0"
"917.75","E280 1160 6000 0207 A652 5963","5.767767762450011","-68.5"
"917.75","E280 1160 6000 0207 A652 5963","2.6200391857086753","-67.0"
"917.75","E200 001D 700E 0093 2100 41FE","1.4051264017032472","-66.5"
"917.75","E280 1160 6000 0207 A652 516D","0.4172427743048944","-33.0"
"917.75","E280 1160 6000 0207 A652 5964","6.209554229361076","-67.0"
"917.75","E200 0000 0000 0000 0000 1A20","0.1595340019401067","-69.0"
"917.75","E280 1160 6000 0207 A652 516D","0.4111068511533518","-33.0"
"917.75","E280 1160 6000 0207 A652 5964","6.252505691421874","-66.0"
"917.75","E200 001D 700E 0093 2100 41FE","1.3928545554001621","-66.0"
"917.75","E280 1160 6000 0207 A652 5963","2.435961491162398","-67.5"
"917.75","E200 001D 700E 0093 2100 41FE","1.2762720155208536","-64.0"
"917.75","E280 1160 6000 0207 A652 5964","0.09203884727313846","-67.0"
"917.75","E280 1160 6000 0207 A652 516D","0.42337869745643697","-32.5"
"917.75","E280 1160 6000 0207 A652 5963","2.497320722677824","-67.5"
"906.25","E280 1160 6000 0207 A652 516D","3.9085830475326135","-31.5"
"906.25","E200 0000 0000 0000 0000 1A10","4.9823695990525625","-70.5"
"906.25","E280 1160 6000 0207 A652 516D","3.9147189706841563","-32.0"
"906.25","E200 0000 0000 0000 0000 1A10","5.037592907416445","-70.5"
"906.25","E280 1160 6000 0207 A652 516D","3.9147189706841563","-32.0"
"906.25","E200 0000 0000 0000 0000 1A10","5.148039524144211","-70.5"
"906.25","E280 1160 6000 0207 A652 516D","3.9147189706841563","-32.0"
"909.75","E200 0000 0000 0000 0000 1A10","0.23316507975861744","-71.5"
"909.75","E280 1160 6000 0207 A652 516D","2.804116880254952","-32.0"
"909.75","E200 0000 0000 0000 0000 1A10","0.25157284921324513","-71.5"
"909.75","E280 1160 6000 0207 A652 5964","1.5585244804918115","-73.5"
"909.75","E280 1160 6000 0207 A652 516D","2.804116880254952","-32.0"
"909.75","E200 0000 0000 0000 0000 1A10","0.28838838812250056","-71.5"
"909.75","E280 1160 6000 0207 A652 5964","1.368310862793992","-74.0"
"909.75","E280 1160 6000 0207 A652 516D","2.791845033951867","-32.0"
"909.75","E200 0000 0000 0000 0000 1A10","0.18407769454627693","-71.5"
"909.75","E280 1160 6000 0207 A652 5963","0.07976700097005335","-70.0"
"909.75","E280 1160 6000 0207 A652 5964","4.460816131171445","-74.0"
"920.75","E280 1160 6000 0207 A652 516D","5.749359992995383","-32.5"
"920.75","E200 0000 0000 0000 0000 1A10","0.4111068511533518","-71.5"
"920.75","E280 1160 6000 0207 A652 5963","0.1349903093339364","-70.5"
"920.75","E280 1160 6000 0207 A652 516D","5.749359992995383","-32.5"
"920.75","E280 1160 6000 0207 A652 5964","4.534447208989955","-65.5"
"920.75","E280 1160 6000 0207 A652 5963","6.074563920027139","-71.0"
"920.75","E200 0000 0000 0000 0000 1A20","1.4480778637640452","-68.5"
"920.75","E200 001D 700E 0093 2100 41FE","5.8475347634200645","-67.5"
"920.75","E280 1160 6000 0207 A652 516D","5.755495916146925","-32.5"
"920.75","E280 1160 6000 0207 A652 5964","4.540583132141498","-66.5"
"920.75","E280 1160 6000 0207 A652 5963","0.12885438618239387","-70.5"
"920.75","E200 0000 0000 0000 0000 1A20","4.6448938257177215","-68.5"
"920.75","E280 1160 6000 0207 A652 516D","5.749359992995383","-32.5"
"920.75","E280 1160 6000 0207 A652 5963","0.11044661672776616","-71.0"
"920.75","E280 1160 6000 0207 A652 5964","4.424000592262189","-66.5"
"918.75","E200 001D 700E 0093 2100 41FE","0.7792622402459057","-67.0"
"918.75","E200 0000 0000 0000 0000 1A20","5.982525072754001","-70.5"
"918.75","E280 1160 6000 0207 A652 5964","5.884350302329319","-66.5"
"918.75","E280 1160 6000 0207 A652 516D","0.12885438618239387","-33.0"
"918.75","E280 1160 6000 0207 A652 5963","1.6996507129772904","-68.0"
"918.75","E200 001D 700E 0093 2100 41FE","0.8528933180644165","-67.0"
"918.75","E280 1160 6000 0207 A652 5964","5.595961914206819","-67.0"
"918.75","E280 1160 6000 0207 A652 5963","1.6812429435226628","-68.5"
"918.75","E280 1160 6000 0207 A652 516D","0.1349903093339364","-33.0"
"918.75","E200 001D 700E 0093 2100 41FE","0.8651651643675016","-67.0"
"918.75","E280 1160 6000 0207 A652 5964","5.356660911296659","-67.0"
