"CHANNEL","EPC","PHASE","RSSI"
"911.75","E280 1160 6000 0207 A652 516D","0.4479223900626072","-27.0"
"911.75","E200 0000 0000 0000 0000 1A10","1.1596894756415448","-66.0"
"911.75","E200 0017 9408 0236 1560 799A","0.7301748550335652","-62.5"
"911.75","E280 1160 6000 0207 A652 5964","5.712544454086128","-65.0"
"911.75","E200 0000 0000 0000 0000 1A20","0.47860200582032003","-69.5"
"911.75","E200 0000 0000 0000 0000 1A10","1.2946797849754812","-67.5"
"911.75","E200 0017 9408 0236 1560 799A","3.859495662320273","-62.5"
"911.75","E280 1160 6000 0207 A652 5964","2.380738182798515","-63.5"
"911.75","E280 1160 6000 0207 A652 516D","0.44178646691106466","-27.0"
"911.75","E200 0000 0000 0000 0000 1A11","1.3008157081270237","-70.0"
"911.75","E200 0017 9408 0236 1560 799A","3.9269908169872414","-62.5"
"911.75","E280 1160 6000 0207 A652 516D","0.4540583132141498","-27.0"
"911.75","E280 1160 6000 0207 A652 5964","2.3439226438892597","-64.5"
"911.75","3039 6062 03C1 DF81 968A 3967","0.3988350048502667","-63.0"
"911.75","E200 0000 0000 0000 0000 1A10","1.1474176293384597","-67.5"
"911.75","E200 0000 0000 0000 0000 1A11","1.3560390164909069","-70.0"
"911.75","E200 0000 0000 0000 0000 1A20","3.663146121470911","-69.5"
"911.75","E280 1160 6000 0207 A652 516D","0.44178646691106466","-27.0"
"911.75","E200 0000 0000 0000 0000 1A10","1.0676506283684062","-67.0"
"911.75","E280 1160 6000 0207 A652 5964","2.454369260617026","-64.0"
"911.75","E200 0000 0000 0000 0000 1A11","1.4848934026733007","-70.5"
"911.75","3039 6062 03C1 DF81 968A 3967","0.2638446955163303","-65.0"
"911.75","E200 0017 9408 0236 1560 799A","0.7731263170943632","-63.0"
"903.75","E280 1160 6000 0207 A652 516D","2.7857091108003242","-24.5"
"903.75","E200 0000 0000 0000 0000 1A20","1.6198837120072371","-68.5"
"903.75","E280 1160 6000 0207 A652 5964","5.589825991055276","-66.5"
"903.75","E200 0017 9408 0236 1560 799A","1.6996507129772904","-60.0"
"903.75","E280 1160 6000 0207 A652 516D","2.791845033951867","-25.0"
"903.75","E200 0000 0000 0000 0000 1A20","1.6873788666742053","-69.0"
"903.75","E280 1160 6000 0207 A652 5964","5.638913376267617","-67.0"
"903.75","E280 1160 6000 0207 A652 5964","4.9394181369917645","-64.5"
"903.75","E280 1160 6000 0207 A652 516D","2.7979809571034093","-24.5"
"903.75","E200 0017 9408 0236 1560 799A","1.8960002538266525","-61.0"
"903.75","E200 0000 0000 0000 0000 1A20","1.8223691760081417","-68.5"
"903.75","E280 1160 6000 0207 A652 5964","4.558990901596125","-65.0"
"903.75","E200 0017 9408 0236 1560 799A","1.6935147898257479","-60.5"
"903.75","E280 1160 6000 0207 A652 516D","2.791845033951867","-25.0"
"903.75","E200 0000 0000 0000 0000 1A20","1.6260196351587797","-69.0"
"920.25","E200 0000 0000 0000 0000 AAA1","5.111223985234957","-72.0"
