"CHANNEL","EPC","PHASE","RSSI"
"912.75","E280 1160 6000 0207 A652 516D","3.2029518851052186","-31.0"
"912.75","E200 0000 0000 0000 0000 1A10","5.890486225480862","-61.5"
"912.75","E200 001D 700E 0093 2100 41FE","5.043728830567988","-63.5"
"912.75","E200 0000 0000 0000 0000 1A21","3.055689729468197","-67.5"
"912.75","E200 0000 0000 0000 0000 1A11","6.031612457966341","-66.5"
"912.75","E200 0000 0000 0000 0000 AAA1","0.5645049299419159","-70.5"
"912.75","E200 0017 9408 0236 1560 799A","5.418020142812084","-65.0"
"912.75","E200 0000 0000 0000 0000 1A11","6.025476534814799","-66.0"
"912.75","3039 6062 03C1 DF81 968A 3967","0.2454369260617026","-55.0"
"912.75","E280 1160 6000 0207 A652 516D","3.215223731408304","-31.0"
"912.75","E200 0000 0000 0000 0000 1A20","2.6384469551633027","-65.5"
"912.75","E280 1160 6000 0209 5014 ECA0","0.0859029241215959","-70.5"
"912.75","E200 001D 700E 0093 2100 41FE","5.031456984264903","-65.0"
"902.75","E280 1160 6000 0207 A652 516D","6.068427996875596","-29.0"
"902.75","3039 6062 03C1 DF81 968A 3967","4.638757902566179","-64.5"
"902.75","E200 0000 0000 0000 0000 1A20","2.184388641949153","-69.0"
"902.75","E200 0000 0000 0000 0000 1A11","6.191146459906448","-64.5"
"902.75","E200 0017 9408 0236 1560 799A","4.000621894805752","-66.0"
"902.75","E200 0000 0000 0000 0000 1A10","2.988194574801229","-60.0"
"902.75","3039 6062 03C1 DF81 968A 3967","4.963961829597935","-65.0"
"902.75","E280 1160 6000 0207 A652 516D","6.062292073724054","-29.0"
"902.75","E200 0000 0000 0000 0000 1A11","2.9636508821950587","-62.5"
"902.75","E200 0000 0000 0000 0000 1A20","2.1353012567368124","-69.0"
"902.75","E200 0000 0000 0000 0000 1A21","5.749359992995383","-71.0"
"926.25","E200 0017 9408 0236 1560 799A","3.000466421104314","-59.0"
"926.25","E200 0000 0000 0000 0000 1A20","1.5033011721279284","-68.0"
"926.25","E280 1160 6000 0207 A652 5964","6.209554229361076","-73.5"
"926.25","E200 0000 0000 0000 0000 1A21","1.88986433067511","-72.0"
"926.25","E200 0017 9408 0236 1560 799A","3.031146036862027","-59.5"
"926.25","E280 1160 6000 0207 A652 516D","5.6941366846315","-33.5"
"926.25","E200 0000 0000 0000 0000 1A11","1.2946797849754812","-64.5"
"926.25","3039 6062 03C1 DF81 968A 3967","0.4970097752749477","-53.5"
"926.25","E200 0000 0000 0000 0000 1A10","1.368310862793992","-59.0"
"926.25","E280 1160 6000 0207 A652 5964","0.006135923151542565","-73.0"
"926.25","E200 0000 0000 0000 0000 1A20","1.325359400733194","-68.0"
"926.25","E200 0000 0000 0000 0000 1A10","1.2210487071569704","-59.5"
"926.25","3039 6062 03C1 DF81 968A 3967","0.5460971604872883","-53.0"
"926.25","E280 1160 6000 0207 A652 516D","5.681864838328415","-33.5"
"926.25","E200 0017 9408 0236 1560 799A","2.945243112740431","-58.5"
"926.25","E200 0000 0000 0000 0000 1A11","1.4726215563702154","-64.0"
"926.25","E200 0000 0000 0000 0000 1A20","1.4173982480063325","-68.5"
"926.25","E200 0000 0000 0000 0000 AAA2","0.6381360077604268","-70.5"
"926.25","E200 0000 0000 0000 0000 1A21","2.0800779483729293","-72.0"
"926.25","3039 6062 03C1 DF81 968A 3967","0.4908738521234052","-53.0"
"926.25","E280 1160 6000 0207 A652 516D","5.675728915176872","-33.5"
"926.25","E200 0000 0000 0000 0000 1A10","1.2701360923693108","-59.5"
"926.25","E200 0017 9408 0236 1560 799A","3.074097498922825","-59.0"
