"CHANNEL","EPC","PHASE","RSSI"
"903.75","E200 0000 0000 0000 0000 AAA2","4.28287435977671","-64.0"
"903.75","E200 0000 0000 0000 0000 1A20","6.1420590746941075","-69.5"
"903.75","E280 1160 6000 0207 A652 516D","5.553010452146021","-37.0"
"903.75","E200 0000 0000 0000 0000 AAA2","4.417864669110647","-64.5"
"903.75","E280 1160 6000 0209 5014 ECA0","0.380427235395639","-69.5"
"903.75","E200 0000 0000 0000 0000 1A20","6.129787228391022","-69.5"
"903.75","E280 1160 6000 0207 A652 516D","5.565282298449106","-37.0"
"903.75","E200 0000 0000 0000 0000 AAA2","4.111068511533518","-65.0"
"903.75","E200 0000 0000 0000 0000 1A20","6.166602767300278","-70.0"
"903.75","E280 1160 6000 0209 5014 ECA0","0.30066023442558565","-69.0"
"903.75","E280 1160 6000 0207 A652 516D","5.577554144752192","-37.0"
"903.75","E200 0000 0000 0000 0000 AAA2","4.552854978444583","-64.5"
"903.75","E200 0000 0000 0000 0000 1A10","5.6941366846315","-71.0"
"903.75","E200 0000 0000 0000 0000 1A20","6.17273869045182","-70.0"
"920.25","E200 001D 700E 0093 2100 41FE","0.05829126993965436","-67.5"
"920.25","E280 1160 6000 0209 5014 ECA0","4.838175404991312","-71.5"
"920.25","3039 6062 03C1 DF81 968A 3967","0.5829126993965437","-57.5"
"920.25","E280 1160 6000 0207 A652 516D","0.018407769454627694","-40.5"
"920.25","E200 0000 0000 0000 0000 1A10","5.105088062083414","-71.0"
"920.25","E280 1160 6000 0207 A652 5964","0.6872233929727672","-72.5"
"920.25","E200 001D 700E 0093 2100 41FE","0.09817477042468103","-68.0"
"920.25","E280 1160 6000 0207 A652 516D","0.0","-40.5"
"920.25","3039 6062 03C1 DF81 968A 3967","0.46019423636569234","-58.0"
"920.25","E280 1160 6000 0207 A652 5964","3.9453985864418692","-72.5"
"920.25","E280 1160 6000 0207 A652 516D","0.0","-40.5"
"920.25","3039 6062 03C1 DF81 968A 3967","0.5154175447295755","-58.0"
"920.25","E280 1160 6000 0209 5014 ECA0","1.705786636128833","-71.5"
"920.25","E280 1160 6000 0207 A652 5964","0.7301748550335652","-72.0"
"920.25","E200 001D 700E 0093 2100 41FE","0.19634954084936207","-68.0"
"913.25","E280 1160 6000 0207 A652 516D","2.3071071049800045","-39.0"
"913.25","E200 0000 0000 0000 0000 1A11","5.227806525114265","-72.5"
"913.25","E200 0000 0000 0000 0000 1A10","1.8346410223112268","-70.0"
"913.25","E280 1160 6000 0207 A652 516D","2.313243028131547","-39.0"
"913.25","E200 001D 700E 0093 2100 41FE","4.6448938257177215","-65.0"
"913.25","E200 0000 0000 0000 0000 1A10","1.8346410223112268","-68.0"
"913.25","E200 001D 700E 0093 2100 41FE","4.71238898038469","-65.0"
"913.25","E280 1160 6000 0207 A652 516D","2.325514874434632","-39.0"
"913.25","E280 1160 6000 0209 5014 ECA0","3.2827188860752723","-68.0"
"913.25","E200 0000 0000 0000 0000 1A10","1.8714565612204823","-70.0"
"913.25","E280 1160 6000 0207 A652 516D","2.2886993355253766","-39.0"
"913.25","E200 001D 700E 0093 2100 41FE","4.76147636559703","-65.0"
"913.25","E280 1160 6000 0209 5014 ECA0","3.2459033471660166","-68.5"
"912.75","E200 001D 700E 0093 2100 41FE","5.006913291658733","-65.0"
"912.75","E280 1160 6000 0207 A652 516D","2.454369260617026","-38.5"
"912.75","E280 1160 6000 0209 5014 ECA0","0.7240389318820226","-70.0"
"912.75","E280 1160 6000 0207 A652 516D","2.448233337465483","-38.5"
"912.75","E200 001D 700E 0093 2100 41FE","4.92714629068868","-64.5"
"912.75","E200 0000 0000 0000 0000 1A10","5.080544369477243","-70.0"
"912.75","E280 1160 6000 0209 5014 ECA0","0.9572040116406401","-70.0"
"912.75","E280 1160 6000 0207 A652 516D","2.454369260617026","-38.5"
"912.75","E200 001D 700E 0093 2100 41FE","5.019185137961818","-64.0"
"912.75","E200 0000 0000 0000 0000 1A10","5.203262832508095","-69.5"
"912.75","E280 1160 6000 0209 5014 ECA0","0.7485826244881929","-70.0"
"912.75","E200 001D 700E 0093 2100 41FE","5.148039524144211","-63.5"
"912.75","E280 1160 6000 0209 5014 ECA0","3.7122335066832517","-68.0"
"902.75","E200 0000 0000 0000 0000 AAA2","4.847379289718626","-64.5"
"902.75","E280 1160 6000 0207 A652 516D","5.902758071783947","-36.5"
"902.75","E200 0000 0000 0000 0000 1A20","0.4540583132141498","-70.5"
"902.75","E200 0000 0000 0000 0000 AAA2","4.601942363656923","-65.0"
"902.75","E280 1160 6000 0207 A652 516D","5.927301764390117","-36.5"
"902.75","E280 1160 6000 0209 5014 ECA0","0.9756117810952678","-71.0"
"902.75","E280 1160 6000 0207 A652 516D","5.927301764390117","-36.5"
"902.75","E200 0000 0000 0000 0000 AAA2","4.865787059173254","-64.5"
