"CHANNEL","EPC","PHASE","RSSI"
"918.75","E200 0017 9408 0236 1560 799A","1.6137477888556946","-63.0"
"918.75","E200 001D 700E 0093 2100 41FE","1.141281706186917","-66.0"
"918.75","E280 1160 6000 0207 A652 516D","3.6692820446224537","-48.0"
"918.75","E280 1160 6000 0209 5014 ECA0","5.589825991055276","-71.5"
"918.75","E280 1160 6000 0207 A652 5964","4.828971520263998","-72.5"
"908.25","E200 001D 700E 0093 2100 41FE","1.576932249946439","-65.5"
"908.25","E280 1160 6000 0207 A652 516D","0.3313398501832985","-45.5"
"908.25","E280 1160 6000 0209 5014 ECA0","0.2638446955163303","-68.5"
"908.25","E200 0000 0000 0000 0000 1A10","1.214912784005428","-70.5"
"908.25","E200 0000 0000 0000 0000 1A20","0.8897088569736719","-70.0"
"908.25","E280 1160 6000 0207 A652 516D","0.3190680038802134","-45.5"
"908.25","E200 001D 700E 0093 2100 41FE","1.6812429435226628","-64.5"
"908.25","E280 1160 6000 0209 5014 ECA0","0.3313398501832985","-66.5"
"908.25","E200 0000 0000 0000 0000 1A10","1.1535535524900022","-71.0"
"908.25","E200 001D 700E 0093 2100 41FE","1.8162332528565992","-64.5"
"908.25","E280 1160 6000 0207 A652 516D","0.30679615757712825","-45.5"
"908.25","E200 0000 0000 0000 0000 1A10","1.184233168247715","-71.0"
"908.25","E200 0000 0000 0000 0000 1A20","0.9203884727313847","-70.0"
"908.25","E280 1160 6000 0209 5014 ECA0","3.393165502803038","-68.0"
"908.25","E280 1160 6000 0207 A652 516D","0.3190680038802134","-45.5"
"908.25","E200 001D 700E 0093 2100 41FE","1.8223691760081417","-64.5"
"908.25","E200 0000 0000 0000 0000 1A20","0.8897088569736719","-70.0"
"905.75","E280 1160 6000 0207 A652 516D","0.9756117810952678","-44.0"
"905.75","E200 0000 0000 0000 0000 AAA2","2.4175537217077703","-64.0"
"905.75","E280 1160 6000 0209 5014 ECA0","5.295301679781233","-68.0"
"905.75","E200 0000 0000 0000 0000 1A20","5.3627968344482015","-69.0"
"914.25","E200 001D 700E 0093 2100 41FE","4.080388895775806","-65.0"
"914.25","E200 001D 700E 0093 2100 41FE","3.9822141253511245","-65.5"
"914.25","E280 1160 6000 0207 A652 516D","4.908738521234052","-47.0"
"914.25","E280 1160 6000 0209 5014 ECA0","5.743224069843841","-71.5"
"914.25","E200 0000 0000 0000 0000 1A10","1.227184630308513","-72.5"
"914.25","E280 1160 6000 0207 A652 516D","4.902602598082509","-47.0"
"914.25","E200 001D 700E 0093 2100 41FE","4.031301510563465","-66.0"
"914.25","E280 1160 6000 0209 5014 ECA0","5.792311455056181","-71.0"
"914.25","E200 0000 0000 0000 0000 1A10","4.442408361716817","-72.5"
"914.25","E280 1160 6000 0207 A652 516D","4.908738521234052","-47.5"
"914.25","E200 001D 700E 0093 2100 41FE","3.902447124381071","-64.5"
"914.25","E280 1160 6000 0209 5014 ECA0","5.859806609723149","-71.0"
"922.75","E280 1160 6000 0207 A652 516D","2.448233337465483","-48.5"
"922.75","3039 6062 03C1 DF81 968A 3967","4.957825906446392","-57.5"
"922.75","E200 0017 9408 0236 1560 799A","5.166447293598839","-62.5"
"922.75","E280 1160 6000 0207 A652 5964","2.1782527187976104","-71.5"
"922.75","E280 1160 6000 0209 5014 ECA0","5.45483568172134","-71.5"
"922.75","E280 1160 6000 0207 A652 516D","2.4605051837685683","-48.0"
"922.75","3039 6062 03C1 DF81 968A 3967","4.945554060143307","-57.5"
"922.75","E200 0017 9408 0236 1560 799A","5.105088062083414","-63.0"
"922.75","E280 1160 6000 0207 A652 5964","5.252350217720435","-71.0"
"922.75","E280 1160 6000 0209 5014 ECA0","5.381204603902829","-71.5"
"922.75","3039 6062 03C1 DF81 968A 3967","4.890330751779424","-57.5"
"922.75","E200 0017 9408 0236 1560 799A","5.3198453723874035","-63.5"
"922.75","E280 1160 6000 0207 A652 516D","2.454369260617026","-48.0"
"922.75","E280 1160 6000 0209 5014 ECA0","5.5714182216006485","-71.5"
"922.75","E280 1160 6000 0207 A652 5964","2.12916533358527","-71.0"
"922.75","E200 0017 9408 0236 1560 799A","5.2339424482658075","-62.5"
"922.75","E280 1160 6000 0207 A652 516D","2.4605051837685683","-48.5"
"922.75","3039 6062 03C1 DF81 968A 3967","4.859651136021712","-57.5"
"922.75","E280 1160 6000 0207 A652 5964","5.344389064993574","-71.0"
"911.75","E200 0000 0000 0000 0000 1A10","5.565282298449106","-71.0"
"911.75","E280 1160 6000 0207 A652 516D","5.577554144752192","-47.0"
"911.75","E200 001D 700E 0093 2100 41FE","5.5284667595398505","-65.0"
"911.75","E200 0000 0000 0000 0000 1A10","5.522330836388308","-71.5"
"911.75","E280 1160 6000 0207 A652 516D","5.589825991055276","-47.0"
"911.75","E280 1160 6000 0209 5014 ECA0","1.1167380135807468","-69.5"
"911.75","E200 0000 0000 0000 0000 1A10","5.559146375297564","-71.5"
"911.75","E200 001D 700E 0093 2100 41FE","5.602097837358362","-66.0"
"911.75","E280 1160 6000 0207 A652 516D","5.577554144752192","-47.0"
"911.75","E280 1160 6000 0209 5014 ECA0","4.1601558967458585","-67.5"
"911.75","E200 0000 0000 0000 0000 1A10","5.595961914206819","-71.5"
"903.75","E200 0000 0000 0000 0000 AAA2","3.4606606574700063","-64.5"
"903.75","E280 1160 6000 0207 A652 516D","1.4664856332186729","-43.5"
"903.75","E280 1160 6000 0209 5014 ECA0","0.2638446955163303","-68.5"
"903.75","E200 0000 0000 0000 0000 1A20","0.02454369260617026","-69.5"
"903.75","E280 1160 6000 0207 A652 516D","1.5033011721279284","-43.5"
"903.75","E200 0000 0000 0000 0000 AAA2","3.442252888015379","-64.5"
"903.75","E200 0000 0000 0000 0000 1A20","6.264777537724958","-69.5"
"903.75","E280 1160 6000 0209 5014 ECA0","0.12885438618239387","-68.5"
"903.75","E280 1160 6000 0207 A652 516D","1.509437095279471","-43.5"
"903.75","E200 0000 0000 0000 0000 AAA2","3.479068426924634","-64.5"
"903.75","E280 1160 6000 0207 A652 516D","1.4848934026733007","-43.5"
"920.25","E200 0017 9408 0236 1560 799A","0.6504078540635119","-63.5"
