"CHANNEL","EPC","PHASE","RSSI"
"923.75","3039 6062 03C1 DF81 968A 3967","1.9389517158874505","-60.0"
"923.75","E200 0000 0000 0000 0000 AAA2","4.709321018808918","-66.0"
"923.75","E200 0000 0000 0000 0000 1A10","4.178563666200486","-65.0"
"923.75","E280 1160 6000 0207 A652 516D","5.902758071783947","-38.0"
"923.75","E200 0000 0000 0000 0000 1A21","5.789243493480409","-69.0"
"923.75","E200 0017 9408 0236 1560 799A","5.436427912266712","-66.0"
"923.75","E200 0000 0000 0000 0000 1A20","5.66959299202533","-64.5"
"923.75","E280 1160 6000 0207 A652 5963","0.5829126993965437","-72.5"
"923.75","E200 0000 0000 0000 0000 1A10","1.043106935762236","-64.0"
"923.75","3039 6062 03C1 DF81 968A 3967","4.822835597112456","-58.5"
"923.75","E200 0000 0000 0000 0000 AAA2","4.7860200582032","-66.0"
"923.75","E200 0000 0000 0000 0000 1A20","5.5284667595398505","-63.5"
"923.75","E280 1160 6000 0207 A652 516D","2.7550294950426117","-38.0"
"923.75","E200 0017 9408 0236 1560 799A","5.3627968344482015","-65.0"
"923.75","E200 0000 0000 0000 0000 1A21","5.737088146692298","-69.0"
"923.75","E200 0000 0000 0000 0000 1A11","4.479223900626073","-70.0"
"923.75","E200 0000 0000 0000 0000 1A10","1.509437095279471","-65.5"
"923.75","E200 0000 0000 0000 0000 1A21","5.767767762450011","-68.0"
"923.75","E200 0000 0000 0000 0000 1A20","5.780039608753096","-63.5"
"923.75","E280 1160 6000 0207 A652 516D","2.7550294950426117","-38.0"
"923.75","3039 6062 03C1 DF81 968A 3967","4.3074180523828804","-59.5"
"923.75","E200 0000 0000 0000 0000 AAA2","4.92714629068868","-65.0"
"923.75","E280 1160 6000 0207 A652 5964","1.8837284075235674","-67.5"
"923.75","E280 1160 6000 0207 A652 516D","2.7550294950426117","-38.0"
"923.75","E200 0000 0000 0000 0000 1A10","1.6873788666742053","-64.0"
"923.75","E200 0000 0000 0000 0000 AAA2","4.908738521234052","-63.5"
"923.75","3039 6062 03C1 DF81 968A 3967","4.0987966652304335","-60.5"
"923.75","E200 0017 9408 0236 1560 799A","5.393476450205914","-62.0"
"923.75","E200 0000 0000 0000 0000 1A20","5.6143696836614465","-64.5"
"923.75","E200 0000 0000 0000 0000 1A21","5.706408530934585","-69.5"
"923.75","E280 1160 6000 0207 A652 5964","2.0800779483729293","-68.5"
"912.25","E200 0000 0000 0000 0000 1A10","5.976389149602458","-67.5"
"912.25","E280 1160 6000 0207 A652 516D","5.798447378207723","-37.5"
"912.25","E200 0017 9408 0236 1560 799A","4.424000592262189","-63.5"
"912.25","E200 0000 0000 0000 0000 1A20","0.018407769454627694","-67.5"
"912.25","3039 6062 03C1 DF81 968A 3967","3.6079228131070282","-57.0"
"912.25","E280 6894 0000 4004 5E83 9511","5.080544369477243","-74.5"
"912.25","E280 1160 6000 0207 A652 5963","0.6749515466696822","-70.0"
"912.25","E200 0017 9408 0236 1560 799A","4.546719055293041","-62.5"
"912.25","E200 0000 0000 0000 0000 1A10","5.6573211457222445","-66.0"
