"CHANNEL","EPC","PHASE","RSSI"
"915.25","E280 1160 6000 0207 A652 5964","1.6566992509164924","-66.5"
"915.25","E280 1160 6000 0207 A652 516D","1.8223691760081417","-32.5"
"915.25","E200 0000 0000 0000 0000 1A20","0.14726215563702155","-68.5"
"915.25","E280 1160 6000 0207 A652 5963","5.141903600992669","-69.5"
"923.25","E280 1160 6000 0207 A652 516D","5.6573211457222445","-34.5"
"923.25","E280 1160 6000 0207 A652 5964","2.9575149590435164","-65.5"
"923.25","E200 0000 0000 0000 0000 1A10","1.8653206380689396","-68.5"
"923.25","E280 1160 6000 0207 A652 516D","5.64504929941916","-34.5"
"923.25","E280 1160 6000 0207 A652 5964","2.718213956133356","-66.0"
"923.25","E200 0000 0000 0000 0000 1A10","2.073942025221387","-67.5"
"923.25","E200 0000 0000 0000 0000 1A10","1.859184714917397","-67.5"
"923.25","E280 1160 6000 0207 A652 516D","5.64504929941916","-34.0"
"923.25","E280 1160 6000 0207 A652 5964","2.767301341345697","-65.5"
"911.25","E280 1160 6000 0207 A652 516D","3.000466421104314","-32.0"
"911.25","E280 1160 6000 0207 A652 5964","0.23316507975861744","-70.5"
"911.25","E200 0000 0000 0000 0000 1A10","5.651185222570702","-69.5"
"911.25","E200 0000 0000 0000 0000 1A20","5.442563835418255","-67.5"
"911.25","E280 1160 6000 0207 A652 516D","3.031146036862027","-32.0"
"911.25","E200 0000 0000 0000 0000 1A10","5.712544454086128","-69.5"
"911.25","E280 1160 6000 0207 A652 5964","0.5522330836388308","-70.5"
"911.25","E200 0000 0000 0000 0000 1A10","5.9088939949354895","-69.0"
"911.25","E200 0000 0000 0000 0000 1A20","2.325514874434632","-66.0"
"911.25","E280 1160 6000 0207 A652 516D","3.000466421104314","-32.0"
"911.25","E280 1160 6000 0207 A652 5963","5.565282298449106","-70.5"
"911.25","E280 1160 6000 0207 A652 5964","0.20248546400090464","-71.0"
"923.75","E200 0000 0000 0000 0000 1A10","1.6014759425526093","-68.0"
"923.75","E280 1160 6000 0207 A652 5964","2.423689644859313","-66.5"
"923.75","E280 1160 6000 0207 A652 516D","5.497787143782138","-34.5"
"923.75","E280 1160 6000 0207 A652 5964","2.478912953223196","-66.0"
"923.75","E200 0000 0000 0000 0000 1A10","1.5830681730979816","-69.0"
"923.75","E280 1160 6000 0207 A652 516D","5.491651220630596","-34.5"
"923.75","E280 1160 6000 0207 A652 5964","2.429825568010856","-66.5"
"923.75","E200 0000 0000 0000 0000 1A10","1.7241944055834606","-67.5"
"923.75","E280 1160 6000 0207 A652 516D","5.497787143782138","-34.5"
"923.75","E280 1160 6000 0207 A652 516D","5.497787143782138","-34.5"
"923.75","E280 1160 6000 0207 A652 5964","2.356194490192345","-66.0"
"923.75","E200 0000 0000 0000 0000 1A10","1.932815792735908","-67.0"
"923.75","E200 0000 0000 0000 0000 1A10","1.705786636128833","-68.5"
"923.75","E280 1160 6000 0207 A652 5964","2.2396119503130363","-65.5"
"923.75","E280 1160 6000 0207 A652 516D","5.50392306693368","-34.5"
"923.75","E280 1160 6000 0207 A652 5964","2.423689644859313","-65.5"
"923.75","E280 1160 6000 0207 A652 516D","5.497787143782138","-34.5"
"923.75","E200 0000 0000 0000 0000 1A10","1.7119225592803755","-67.0"
"912.25","E280 1160 6000 0207 A652 516D","2.6875343403756435","-32.0"
"912.25","E200 0000 0000 0000 0000 1A20","1.902136176978195","-67.0"
"912.25","E280 1160 6000 0207 A652 5964","2.8961557275280905","-68.0"
"912.25","E280 1160 6000 0207 A652 5963","4.6448938257177215","-70.0"
"912.25","E280 1160 6000 0207 A652 516D","2.693670263527186","-32.0"
"912.25","E280 1160 6000 0207 A652 5964","0.03681553890925539","-70.0"
"912.25","E200 0000 0000 0000 0000 1A20","1.7303303287350031","-67.5"
"912.25","E280 1160 6000 0207 A652 516D","2.693670263527186","-32.0"
"912.25","E200 0000 0000 0000 0000 1A20","1.3744467859455345","-66.5"
"912.25","E280 1160 6000 0207 A652 5964","6.234097921967246","-69.5"
"912.25","E200 0000 0000 0000 0000 1A20","1.6873788666742053","-67.0"
"917.25","E280 1160 6000 0207 A652 5964","0.2454369260617026","-65.5"
"917.25","E280 1160 6000 0207 A652 516D","1.2455923997631406","-33.0"
"917.25","E280 6894 0000 4004 5E83 9511","5.240078371417351","-73.5"
"917.25","E280 1160 6000 0207 A652 5964","0.2638446955163303","-66.0"
"917.25","E280 1160 6000 0207 A652 516D","1.214912784005428","-33.0"
"917.25","E200 001D 700E 0093 2100 41FE","5.062136600022616","-67.5"
"917.25","E200 0000 0000 0000 0000 1A21","5.3198453723874035","-72.5"
"917.25","E280 1160 6000 0207 A652 516D","1.2455923997631406","-33.0"
"917.25","E280 1160 6000 0207 A652 5964","0.35588354278946877","-66.0"
"917.25","E200 001D 700E 0093 2100 41FE","4.914874444385594","-67.5"
"917.25","E280 1160 6000 0207 A652 5963","0.02454369260617026","-71.0"
"917.25","E280 1160 6000 0207 A652 5964","0.30066023442558565","-65.5"
"917.25","E280 1160 6000 0207 A652 516D","1.239456476611598","-33.0"
"917.25","E200 0000 0000 0000 0000 1A20","5.148039524144211","-68.5"
"914.75","E280 1160 6000 0207 A652 5963","5.583690067903734","-69.5"
"914.75","E280 1160 6000 0207 A652 5964","1.6137477888556946","-67.5"
"914.75","E280 1160 6000 0207 A652 516D","1.9573594853420782","-32.0"
"914.75","E280 1160 6000 0207 A652 5963","5.411884219660542","-70.0"
"914.75","E280 1160 6000 0207 A652 5964","1.5155730184310134","-67.0"
"914.75","E280 1160 6000 0207 A652 516D","1.9573594853420782","-32.5"
"914.75","E280 1160 6000 0207 A652 5963","5.418020142812084","-70.0"
"914.75","E200 0000 0000 0000 0000 1A10","4.577398671050753","-71.0"
"914.75","E280 1160 6000 0207 A652 516D","1.9573594853420782","-32.0"
"914.75","E280 1160 6000 0207 A652 5963","5.295301679781233","-70.0"
"914.75","E280 1160 6000 0207 A652 5964","1.718058482431918","-67.5"
"914.75","E200 0000 0000 0000 0000 1A20","0.46019423636569234","-68.5"
"927.25","E280 1160 6000 0207 A652 516D","4.485359823777615","-35.5"
"927.25","E280 1160 6000 0207 A652 5964","0.42337869745643697","-68.5"
"927.25","E200 0000 0000 0000 0000 1A11","0.1902136176978195","-72.5"
"927.25","E200 0000 0000 0000 0000 1A10","0.23316507975861744","-68.0"
"927.25","E280 1160 6000 0207 A652 516D","4.473087977474529","-35.5"
"927.25","E280 1160 6000 0207 A652 5964","0.4908738521234052","-66.5"
"927.25","E200 0000 0000 0000 0000 1A10","0.22089323345553233","-67.5"
"927.25","E280 1160 6000 0207 A652 516D","4.466952054322987","-35.5"
"927.25","E280 1160 6000 0207 A652 5964","0.6258641614573416","-69.0"
"927.25","E280 1160 6000 0207 A652 516D","4.473087977474529","-35.5"
"927.25","E200 0000 0000 0000 0000 1A10","0.0674951546669682","-68.5"
"927.25","E280 1160 6000 0207 A652 5964","0.5583690067903734","-68.0"
"927.25","E200 0000 0000 0000 0000 1A11","0.15339807878856412","-72.5"
"927.25","E280 1160 6000 0207 A652 516D","4.466952054322987","-35.5"
"927.25","E200 0000 0000 0000 0000 1A10","0.02454369260617026","-67.5"
"927.25","E280 1160 6000 0207 A652 5964","0.5276893910326605","-68.5"
"915.75","E280 1160 6000 0207 A652 5964","1.1167380135807468","-65.5"
"915.75","E280 1160 6000 0207 A652 516D","1.6689710972195777","-32.5"
"915.75","E200 0000 0000 0000 0000 1A21","6.2463697682703305","-72.5"
"915.75","E280 1160 6000 0207 A652 516D","1.6751070203711202","-32.5"
"915.75","E280 1160 6000 0207 A652 5964","1.1044661672776617","-64.5"
"915.75","E200 001D 700E 0093 2100 41FE","6.050020227420969","-67.5"
"915.75","E280 1160 6000 0207 A652 516D","1.6689710972195777","-33.0"
"915.75","E280 1160 6000 0207 A652 5964","1.1290098598838318","-66.0"
"915.75","E200 0000 0000 0000 0000 1A10","1.0492428589137786","-71.5"
"915.75","E280 1160 6000 0207 A652 5964","1.0615147052168636","-66.0"
"915.75","E280 1160 6000 0207 A652 516D","1.6689710972195777","-32.5"
"904.75","E200 0000 0000 0000 0000 1A10","5.47937937432751","-70.0"
"904.75","E280 1160 6000 0209 5014 ECA0","0.8222137023067037","-71.5"
"904.75","E280 1160 6000 0207 A652 516D","4.970097752749477","-30.0"
"904.75","E200 0000 0000 0000 0000 1A20","5.982525072754001","-69.0"
"904.75","E280 1160 6000 0209 5014 ECA0","0.7424467013366504","-71.5"
"904.75","E200 0000 0000 0000 0000 1A10","5.755495916146925","-70.0"
"904.75","E280 1160 6000 0207 A652 516D","4.97623367590102","-30.0"
"904.75","E280 1160 6000 0209 5014 ECA0","0.7731263170943632","-72.0"
"904.75","E200 0000 0000 0000 0000 1A20","6.007068765360171","-68.5"
"904.75","E280 1160 6000 0207 A652 516D","4.970097752749477","-30.0"
"904.75","E280 1160 6000 0209 5014 ECA0","0.6994952392758523","-72.0"
"904.75","E200 0000 0000 0000 0000 1A10","5.47937937432751","-70.0"
"904.75","E200 0000 0000 0000 0000 1A20","5.982525072754001","-68.5"
"906.75","E280 1160 6000 0207 A652 516D","4.381049130201391","-30.5"
"906.75","E280 1160 6000 0209 5014 ECA0","5.098952138931871","-71.0"
"906.75","E200 0000 0000 0000 0000 1A10","1.4664856332186729","-69.0"
"906.75","E280 1160 6000 0207 A652 516D","4.381049130201391","-30.5"
"906.75","E200 0000 0000 0000 0000 1A10","1.4358060174609601","-69.5"
"906.75","E200 0000 0000 0000 0000 1A20","5.00077736850719","-67.5"
"906.75","E280 1160 6000 0209 5014 ECA0","5.227806525114265","-71.0"
"906.75","E280 1160 6000 0207 A652 516D","4.387185053352934","-30.5"
"906.75","E200 0000 0000 0000 0000 1A10","1.4971652489763858","-69.0"
"906.75","E200 0000 0000 0000 0000 1A20","5.043728830567988","-67.0"
"917.75","E280 1160 6000 0207 A652 5963","3.0035343826800855","-70.5"
"917.75","E200 0000 0000 0000 0000 1A21","1.7671458676442586","-72.5"
"917.75","E280 1160 6000 0207 A652 5964","6.215690152512618","-66.0"
"917.75","E280 1160 6000 0207 A652 516D","1.0983302441261191","-33.0"
"917.75","E200 001D 700E 0093 2100 41FE","1.521708941582556","-67.5"
"917.75","E200 0000 0000 0000 0000 1A20","4.890330751779424","-68.5"
"917.75","E280 1160 6000 0207 A652 5963","6.19728238305799","-70.5"
"917.75","E280 1160 6000 0207 A652 5964","6.050020227420969","-65.5"
"917.75","E280 1160 6000 0207 A652 516D","1.0983302441261191","-33.0"
"917.75","E200 001D 700E 0093 2100 41FE","1.4542137869155878","-67.5"
"917.75","E280 1160 6000 0207 A652 516D","1.1044661672776617","-33.0"
"917.75","E280 1160 6000 0207 A652 5964","6.258641614573416","-66.0"
"917.75","E200 001D 700E 0093 2100 41FE","1.4296700943094176","-67.5"
"917.75","E200 0000 0000 0000 0000 1A10","0.47860200582032003","-71.0"
"917.75","E280 1160 6000 0207 A652 5963","6.037748381117884","-70.5"
"906.25","E280 1160 6000 0207 A652 516D","4.534447208989955","-30.5"
"906.25","E200 0000 0000 0000 0000 1A10","4.76147636559703","-69.0"
"906.25","E200 0000 0000 0000 0000 1A20","5.123495831538041","-67.0"
"906.25","E280 1160 6000 0207 A652 516D","4.534447208989955","-30.5"
"906.25","E200 0000 0000 0000 0000 1A20","5.289165756629691","-67.5"
"906.25","E280 1160 6000 0209 5014 ECA0","5.730952223540755","-70.5"
"906.25","E200 0000 0000 0000 0000 1A10","4.749204519293945","-69.0"
"906.25","E280 1160 6000 0207 A652 516D","4.546719055293041","-30.5"
"906.25","E280 1160 6000 0209 5014 ECA0","5.6143696836614465","-70.5"
"906.25","E280 1160 6000 0207 A652 516D","4.534447208989955","-30.5"
"906.25","E280 1160 6000 0209 5014 ECA0","5.71868037723767","-71.0"
"909.75","E200 0000 0000 0000 0000 1A10","0.07976700097005335","-69.5"
"909.75","E200 0000 0000 0000 0000 1A21","0.3865631585471816","-71.0"
"909.75","E280 1160 6000 0207 A652 516D","3.472932503773092","-31.5"
"909.75","E200 0000 0000 0000 0000 1A20","3.313398501832985","-65.5"
"909.75","E280 1160 6000 0209 5014 ECA0","5.546874528994478","-71.5"
"909.75","E280 1160 6000 0207 A652 5964","4.325825821837508","-71.5"
"909.75","E200 0000 0000 0000 0000 1A21","0.25157284921324513","-71.0"
"909.75","E200 0000 0000 0000 0000 1A20","3.6447383520162835","-67.0"
"909.75","E280 1160 6000 0207 A652 516D","3.472932503773092","-31.5"
"909.75","E280 1160 6000 0207 A652 5964","1.3621749396424494","-71.5"
"909.75","E280 1160 6000 0209 5014 ECA0","2.380738182798515","-71.5"
"909.75","E280 1160 6000 0207 A652 516D","3.466796580621549","-31.5"
"909.75","E200 0000 0000 0000 0000 1A20","0.09203884727313846","-67.0"
"920.75","E200 0000 0000 0000 0000 1A10","5.924233802814347","-70.0"
"920.75","E200 001D 700E 0093 2100 41FE","5.5100589900852235","-68.0"
"920.75","E280 1160 6000 0207 A652 5964","4.25833066717054","-65.5"
"920.75","E280 1160 6000 0207 A652 5964","4.270602513473625","-65.0"
"920.75","E280 1160 6000 0207 A652 516D","0.15339807878856412","-34.0"
"920.75","E200 0000 0000 0000 0000 1A20","5.964117303299373","-70.0"
"920.75","E280 1160 6000 0207 A652 516D","0.16566992509164924","-34.0"
"920.75","E280 1160 6000 0207 A652 5964","4.4362724385652745","-65.5"
"920.75","E280 1160 6000 0207 A652 516D","0.16566992509164924","-34.0"
