"CHANNEL","EPC","PHASE","RSSI"
"904.75","3039 6062 03C1 DF81 968A 3967","2.650718801466388","-58.0"
"904.75","E280 1160 6000 0207 A652 516D","0.4356505437595221","-34.5"
"904.75","E200 0000 0000 0000 0000 1A20","4.9823695990525625","-69.0"
"904.75","3039 6062 03C1 DF81 968A 3967","2.6323110320117604","-59.0"
"904.75","E280 1160 6000 0207 A652 516D","0.46019423636569234","-34.5"
"904.75","E200 0000 0000 0000 0000 1A20","4.9823695990525625","-69.0"
"904.75","E280 1160 6000 0207 A652 516D","0.44178646691106466","-34.5"
"904.75","3039 6062 03C1 DF81 968A 3967","2.552544031041707","-58.0"
"904.75","E200 0000 0000 0000 0000 1A20","5.031456984264903","-69.0"
"904.75","E200 0000 0000 0000 0000 1A10","5.822991070813893","-70.0"
"904.75","E280 1160 6000 0207 A652 516D","0.4479223900626072","-34.5"
"904.75","3039 6062 03C1 DF81 968A 3967","2.5586799541932495","-58.0"
"904.75","E200 0000 0000 0000 0000 1A20","5.062136600022616","-69.0"
"906.75","E280 1160 6000 0207 A652 516D","6.12365130523948","-35.5"
"906.75","E200 0000 0000 0000 0000 1A20","3.859495662320273","-67.5"
"906.75","3039 6062 03C1 DF81 968A 3967","1.6260196351587797","-58.0"
"906.75","E280 1160 6000 0207 A652 516D","6.117515382087937","-35.5"
"906.75","3039 6062 03C1 DF81 968A 3967","1.576932249946439","-58.0"
"906.75","E200 0000 0000 0000 0000 1A20","3.706097583531709","-66.0"
"906.75","E200 0000 0000 0000 0000 1A10","4.8351074434155406","-70.0"
"906.75","E200 0000 0000 0000 0000 1A20","4.3074180523828804","-65.5"
"906.75","3039 6062 03C1 DF81 968A 3967","1.5155730184310134","-58.0"
"906.75","E280 1160 6000 0207 A652 516D","6.092971689481767","-35.5"
"906.75","E200 0000 0000 0000 0000 1A10","4.853515212870168","-70.0"
"906.75","E280 1160 6000 0207 A652 516D","6.105243535784852","-35.5"
"906.75","3039 6062 03C1 DF81 968A 3967","1.5585244804918115","-58.0"
"906.75","E200 0000 0000 0000 0000 1A20","0.8958447801252144","-68.0"
"917.75","E280 1160 6000 0207 A652 516D","2.834796496012665","-39.5"
"917.75","E200 001D 700E 0093 2100 41FE","1.184233168247715","-65.5"
"917.75","E280 1160 6000 0207 A652 5964","6.050020227420969","-67.5"
"917.75","E280 1160 6000 0207 A652 5963","2.0371264863121317","-67.5"
"917.75","3039 6062 03C1 DF81 968A 3967","2.0923497946760143","-57.5"
"917.75","E200 0000 0000 0000 0000 1A20","3.5956509668039427","-66.0"
"917.75","E200 0000 0000 0000 0000 1A21","0.36815538909255385","-71.5"
"917.75","E280 1160 6000 0207 A652 516D","2.859340188618835","-39.5"
