"CHANNEL","EPC","PHASE","RSSI"
"911.75","E280 1160 6000 0207 A652 516D","4.313553975534423","-22.5"
"911.75","E280 1160 6000 0207 A652 5964","5.381204603902829","-69.5"
"911.75","E200 0000 0000 0000 0000 1A20","2.4911847995262812","-70.0"
"911.75","E200 0000 0000 0000 0000 1A20","5.516194913236766","-69.5"
"911.75","E280 1160 6000 0207 A652 516D","4.3074180523828804","-22.0"
"911.75","E280 1160 6000 0207 A652 5964","2.2580197197676637","-69.0"
"911.75","E200 001D 700E 0093 2100 41FE","5.442563835418255","-66.5"
"911.75","E280 1160 6000 0207 A652 516D","4.319689898685965","-22.5"
"911.75","E200 001D 700E 0093 2100 41FE","5.240078371417351","-66.5"
"911.75","E200 0000 0000 0000 0000 1A20","2.3930100291016","-70.0"
"911.75","E280 1160 6000 0207 A652 5964","5.356660911296659","-69.5"
"911.75","E200 0017 9408 0236 1560 799A","2.564815877344792","-63.5"
"911.75","E280 1160 6000 0207 A652 516D","4.331961744989051","-22.5"
"911.75","E200 001D 700E 0093 2100 41FE","5.546874528994478","-65.0"
"911.75","E200 0000 0000 0000 0000 1A20","2.36846633649543","-70.0"
"911.75","E280 1160 6000 0207 A652 5964","2.270291566070749","-69.5"
"903.75","E200 0017 9408 0236 1560 799A","1.086058397823034","-65.0"
"903.75","E280 1160 6000 0207 A652 5964","5.098952138931871","-66.5"
"903.75","E280 1160 6000 0207 A652 516D","0.03681553890925539","-24.0"
"903.75","3035 15B8 9802 DE90 4000 11E7","0.7485826244881929","-70.5"
"903.75","E280 1160 6000 0207 A652 516D","0.03681553890925539","-23.5"
"903.75","E200 0017 9408 0236 1560 799A","4.3074180523828804","-64.5"
"903.75","E280 1160 6000 0207 A652 5964","5.6941366846315","-67.5"
"903.75","E280 1160 6000 0207 A652 516D","0.030679615757712823","-23.5"
"903.75","E200 0017 9408 0236 1560 799A","1.1167380135807468","-64.0"
"903.75","E280 1160 6000 0207 A652 5964","3.6815538909255388","-67.0"
"903.75","E200 0017 9408 0236 1560 799A","1.41126232485479","-63.5"
"903.75","E280 1160 6000 0207 A652 516D","0.04295146206079795","-24.0"
"920.25","E280 1160 6000 0207 A652 5964","0.7639224323670493","-68.0"
"920.25","E280 1160 6000 0207 A652 5964","3.865631585471816","-66.5"
"920.25","E280 1160 6000 0207 A652 516D","2.3316507975861747","-24.5"
"920.25","E280 1160 6000 0209 5014 ECA0","4.853515212870168","-72.0"
"920.25","E200 001D 700E 0093 2100 41FE","6.0991076126333095","-68.5"
"920.25","E200 0000 0000 0000 0000 AAA1","6.166602767300278","-74.5"
"920.25","E280 1160 6000 0207 A652 516D","2.3316507975861747","-24.5"
"920.25","E280 1160 6000 0207 A652 5964","3.9208548938356986","-67.0"
