"CHANNEL","EPC","PHASE","RSSI"
"917.75","3035 15B8 9802 DE90 4000 11E7","5.534602682691394","-64.5"
"917.75","E200 0000 0000 0000 0000 1A20","0.2270291566070749","-66.0"
"917.75","E280 1160 6000 0207 A652 516D","2.564815877344792","-27.0"
"917.75","3039 6062 03C1 DF81 968A 3967","3.877903431774901","-60.5"
"917.75","E280 1160 6000 0207 A652 5964","5.442563835418255","-64.5"
"917.75","E200 0000 0000 0000 0000 1A10","4.6878452877785195","-60.5"
"917.75","E200 0000 0000 0000 0000 1A21","0.6504078540635119","-71.0"
"917.75","E200 001D 700E 0093 2100 41FE","4.914874444385594","-67.5"
"917.75","E200 0000 0000 0000 0000 AAA1","4.28287435977671","-69.5"
"917.75","E280 1160 6000 0207 A652 5964","5.405748296509","-64.0"
"917.75","E200 0000 0000 0000 0000 1A10","4.841243366567084","-60.5"
"917.75","E280 1160 6000 0207 A652 516D","2.564815877344792","-27.5"
"917.75","E200 0000 0000 0000 0000 1A11","4.779884135051658","-64.0"
"917.75","3039 6062 03C1 DF81 968A 3967","3.9699422790480394","-60.5"
"917.75","3035 15B8 9802 DE90 4000 11E7","5.264622064023521","-64.5"
"917.75","E200 0000 0000 0000 0000 1A20","0.28225246497095796","-65.5"
"917.75","E200 001D 700E 0093 2100 41FE","1.859184714917397","-67.5"
"917.75","E200 0000 0000 0000 0000 1A21","0.662679700366597","-70.5"
"917.75","E280 1160 6000 0209 5014 ECA0","5.470175489600196","-70.5"
"917.75","3035 15B8 9802 DE90 4000 11E7","5.160311370447297","-65.5"
"917.75","E280 1160 6000 0207 A652 516D","2.5832236467994196","-27.5"
"917.75","E200 0000 0000 0000 0000 AAA1","1.2425244381873692","-69.5"
"917.75","E200 0000 0000 0000 0000 1A10","1.573864288370668","-61.0"
"917.75","E200 001D 700E 0093 2100 41FE","1.7088545977046044","-67.0"
"917.75","3039 6062 03C1 DF81 968A 3967","0.662679700366597","-59.5"
"917.75","E200 0000 0000 0000 0000 1A11","4.758408404021259","-66.0"
"917.75","E200 0000 0000 0000 0000 1A21","0.7577865092155067","-70.5"
"917.75","E280 1160 6000 0207 A652 5964","5.442563835418255","-64.0"
"917.75","E200 0000 0000 0000 0000 1A20","0.4111068511533518","-67.0"
"917.75","E200 0000 0000 0000 0000 1A10","4.558990901596125","-60.5"
"917.75","3039 6062 03C1 DF81 968A 3967","3.810408277107933","-59.0"
"917.75","E200 0000 0000 0000 0000 1A20","0.5460971604872883","-65.5"
"917.75","E280 1160 6000 0207 A652 516D","2.5893595699509624","-27.0"
"906.25","E280 1160 6000 0209 5014 ECA0","0.2761165418194154","-66.5"
"906.25","E280 1160 6000 0207 A652 5964","0.6994952392758523","-67.0"
"906.25","E200 0017 9408 0236 1560 799A","0.1902136176978195","-64.5"
"906.25","E200 0000 0000 0000 0000 1A11","5.6941366846315","-67.5"
"906.25","E280 1160 6000 0209 5014 ECA0","0.7301748550335652","-66.0"
"906.25","E200 0000 0000 0000 0000 1A20","0.7547185476397354","-66.0"
"906.25","E280 1160 6000 0207 A652 516D","5.45483568172134","-25.5"
"906.25","E200 0017 9408 0236 1560 799A","0.11044661672776616","-64.0"
"906.25","E280 1160 6000 0207 A652 5964","3.792000507653305","-66.0"
