"CHANNEL","EPC","PHASE","RSSI"
"924.25","E200 0000 0000 0000 0000 AAA2","3.3747577333484107","-61.0"
"924.25","E200 0000 0000 0000 0000 AAA2","3.448388811166921","-61.5"
"924.25","E200 0000 0000 0000 0000 1A10","1.214912784005428","-65.5"
"924.25","E200 0000 0000 0000 0000 1A20","4.534447208989955","-64.0"
"924.25","E280 1160 6000 0207 A652 516D","4.2031073588066565","-38.5"
"924.25","E280 1160 6000 0207 A652 5963","6.215690152512618","-73.0"
"924.25","E200 0000 0000 0000 0000 1A11","1.4419419406125027","-70.5"
"924.25","E200 0000 0000 0000 0000 1A21","4.6878452877785195","-70.5"
"924.25","E200 0000 0000 0000 0000 1A10","1.337631247036279","-65.5"
"924.25","E200 0000 0000 0000 0000 1A20","4.528311285838413","-64.5"
"924.25","E200 0000 0000 0000 0000 AAA2","3.5036121195308043","-61.0"
"924.25","E280 1160 6000 0207 A652 516D","4.2092432819582","-38.5"
"924.25","E280 1160 6000 0207 A652 5963","6.17273869045182","-73.0"
"924.25","E280 1160 6000 0207 A652 5964","1.1658253987930873","-65.0"
"924.25","E280 1160 6000 0207 A652 516D","4.190835512503572","-38.5"
"924.25","E200 0000 0000 0000 0000 AAA2","3.5281558121369745","-62.0"
"924.25","E200 0000 0000 0000 0000 1A10","1.184233168247715","-65.0"
"924.25","E200 0000 0000 0000 0000 1A20","4.534447208989955","-64.5"
"924.25","E280 1160 6000 0207 A652 5963","2.8532042654672924","-72.5"
"924.25","E200 0000 0000 0000 0000 1A21","4.657165672020807","-70.5"
"925.75","E280 1160 6000 0207 A652 5964","0.5092816215780329","-66.0"
"925.75","E200 0000 0000 0000 0000 1A10","0.5829126993965437","-65.0"
"925.75","E200 0000 0000 0000 0000 AAA2","2.60776733940559","-61.0"
"925.75","E280 1160 6000 0207 A652 516D","3.724505352986337","-39.5"
"925.75","E200 0000 0000 0000 0000 1A20","3.773592738198677","-64.5"
"925.75","E200 0000 0000 0000 0000 1A21","3.9822141253511245","-70.0"
"925.75","E200 0000 0000 0000 0000 1A11","0.44178646691106466","-71.0"
"925.75","E200 0000 0000 0000 0000 1A10","0.4049709280018093","-65.5"
"925.75","E280 1160 6000 0207 A652 5964","0.4663301595172349","-65.5"
"925.75","E200 0000 0000 0000 0000 1A20","4.000621894805752","-64.5"
"925.75","E200 0000 0000 0000 0000 AAA2","2.5464081078901644","-60.5"
"925.75","E280 1160 6000 0207 A652 516D","3.730641276137879","-39.5"
"925.75","E200 0000 0000 0000 0000 1A11","0.5890486225480862","-70.5"
