"CHANNEL","EPC","PHASE","RSSI"
"910.25","E200 0000 0000 0000 0000 1A11","6.252505691421874","-66.5"
"910.25","E280 1160 6000 0209 5014 ECA0","4.006757817957295","-66.5"
"910.25","E200 0000 0000 0000 0000 1A10","0.20248546400090464","-62.5"
"910.25","E280 1160 6000 0207 A652 516D","1.0615147052168636","-54.5"
"910.25","E200 001D 700E 0093 2100 41FE","6.105243535784852","-67.5"
"910.25","E200 0000 0000 0000 0000 1A10","0.12885438618239387","-62.5"
"910.25","E280 1160 6000 0207 A652 516D","1.055378782065321","-55.0"
"910.25","E280 1160 6000 0207 A652 5964","2.816388726558037","-67.5"
"910.25","E280 1160 6000 0209 5014 ECA0","1.000155473701438","-68.0"
"910.25","E200 0000 0000 0000 0000 1A11","0.12885438618239387","-68.0"
"910.25","E200 0000 0000 0000 0000 1A11","6.264777537724958","-67.0"
"910.25","E280 1160 6000 0209 5014 ECA0","4.09266074207889","-67.0"
"910.25","E200 0000 0000 0000 0000 1A10","0.12885438618239387","-62.5"
"910.25","E280 1160 6000 0207 A652 516D","1.043106935762236","-54.5"
"910.25","E280 1160 6000 0207 A652 5964","5.945709533844745","-69.0"
"910.25","E280 1160 6000 0207 A652 516D","1.0492428589137786","-54.5"
"910.25","E200 0000 0000 0000 0000 1A11","0.17794177139473438","-66.5"
"910.25","E280 1160 6000 0209 5014 ECA0","4.086524818927348","-68.0"
"910.25","E200 0000 0000 0000 0000 1A10","0.1718058482431918","-63.0"
"910.25","E280 1160 6000 0207 A652 5964","2.767301341345697","-67.5"
"916.75","E200 001D 700E 0093 2100 41FE","5.218602640386951","-66.0"
"916.75","E200 0000 0000 0000 0000 1A11","4.1172044346850605","-65.0"
"916.75","E200 0000 0000 0000 0000 1A10","4.172427743048944","-62.0"
"916.75","E200 0000 0000 0000 0000 AAA1","4.6448938257177215","-73.0"
"916.75","E280 1160 6000 0207 A652 5964","5.945709533844745","-64.0"
"916.75","E280 1160 6000 0207 A652 516D","5.062136600022616","-55.0"
"916.75","E200 0000 0000 0000 0000 1A10","4.172427743048944","-61.0"
"916.75","E200 0000 0000 0000 0000 1A11","4.074252972624263","-65.5"
"916.75","E200 001D 700E 0093 2100 41FE","5.289165756629691","-65.5"
"908.75","3039 6062 03C1 DF81 968A 3967","4.565126824747668","-69.5"
