"CHANNEL","EPC","PHASE","RSSI"
"905.75","E280 1160 6000 0207 A652 516D","5.344389064993574","-35.5"
"905.75","E200 0000 0000 0000 0000 1A20","4.344233591292136","-68.5"
"905.75","E280 1160 6000 0207 A652 5964","4.9394181369917645","-73.0"
"905.75","E280 1160 6000 0207 A652 516D","5.356660911296659","-35.5"
"905.75","E200 0000 0000 0000 0000 1A20","4.319689898685965","-68.5"
"905.75","E280 1160 6000 0207 A652 5964","5.105088062083414","-73.0"
"905.75","E280 1160 6000 0207 A652 516D","5.344389064993574","-35.5"
"914.25","E200 0000 0000 0000 0000 1A20","2.061670178918302","-65.0"
"914.25","E280 1160 6000 0207 A652 5964","1.5677283652191252","-67.0"
"914.25","E200 001D 700E 0093 2100 41FE","0.5859806609723149","-67.5"
"914.25","E280 6894 0000 4004 5E83 9511","4.2031073588066565","-74.0"
"914.25","E200 0000 0000 0000 0000 1A21","5.632777453116074","-68.5"
"914.25","E280 1160 6000 0207 A652 516D","2.6691265709210157","-36.5"
"914.25","E280 1160 6000 0207 A652 5963","5.325981295538946","-68.0"
"914.25","E280 1160 6000 0207 A652 5964","1.423534171157875","-66.5"
"914.25","E200 0000 0000 0000 0000 1A20","5.178719139901925","-64.5"
"914.25","E200 0000 0000 0000 0000 AAA1","5.994796919057086","-73.0"
"914.25","E200 0000 0000 0000 0000 1A20","5.295301679781233","-64.0"
"914.25","E280 1160 6000 0207 A652 5964","1.5462526341887264","-65.0"
"914.25","E280 1160 6000 0207 A652 5963","5.307573526084319","-66.0"
"914.25","E280 1160 6000 0207 A652 516D","2.675262494072558","-36.5"
"914.25","E200 0000 0000 0000 0000 1A21","5.313709449235861","-68.5"
"914.25","E200 0000 0000 0000 0000 1A20","5.252350217720435","-64.0"
"914.25","E280 1160 6000 0207 A652 5964","1.564660403643354","-66.0"
"914.25","E200 0000 0000 0000 0000 1A21","5.5714182216006485","-68.5"
"914.25","E280 1160 6000 0207 A652 5963","5.381204603902829","-66.5"
"914.25","E280 1160 6000 0207 A652 516D","2.6691265709210157","-36.5"
