"CHANNEL","EPC","PHASE","RSSI"
"906.25","E200 0000 0000 0000 0000 AAA2","4.752272480869716","-66.0"
"906.25","E280 1160 6000 0209 5014 ECA0","0.619728238305799","-65.5"
"906.25","E280 1160 6000 0207 A652 516D","3.9453985864418692","-30.0"
"906.25","E280 1160 6000 0209 5014 ECA0","3.7122335066832517","-65.5"
"906.25","E200 0000 0000 0000 0000 1A20","5.497787143782138","-65.0"
"906.25","E200 0000 0000 0000 0000 AAA2","4.718524903536232","-66.0"
"906.25","E280 1160 6000 0207 A652 516D","3.9208548938356986","-30.0"
"906.25","E280 1160 6000 0209 5014 ECA0","0.32520392703175593","-65.5"
"906.25","E200 0000 0000 0000 0000 1A20","5.460971604872882","-63.5"
"906.25","E200 0000 0000 0000 0000 1A20","5.546874528994478","-64.5"
"906.25","E200 001D 700E 0093 2100 41FE","3.2643111166206444","-63.5"
"906.25","E280 1160 6000 0207 A652 516D","3.9269908169872414","-30.0"
"906.25","E280 1160 6000 0209 5014 ECA0","0.5092816215780329","-65.5"
"906.25","E200 0000 0000 0000 0000 1A11","6.191146459906448","-70.0"
"906.25","E200 0000 0000 0000 0000 AAA2","4.828971520263998","-66.0"
"909.75","E280 1160 6000 0207 A652 516D","2.834796496012665","-30.5"
"909.75","E280 1160 6000 0209 5014 ECA0","4.546719055293041","-65.0"
"909.75","E200 0000 0000 0000 0000 1A11","2.2150682577068657","-66.0"
"909.75","E200 001D 700E 0093 2100 41FE","0.803805932852076","-63.0"
"909.75","E200 0000 0000 0000 0000 1A20","3.6447383520162835","-63.0"
"909.75","E200 0000 0000 0000 0000 1A11","2.2641556429192065","-66.0"
"909.75","E280 1160 6000 0207 A652 516D","2.8777479580734626","-30.5"
"909.75","E200 0000 0000 0000 0000 1A20","3.933126740138784","-64.5"
"909.75","E200 0000 0000 0000 0000 1A21","4.28287435977671","-69.5"
"909.75","E280 1160 6000 0209 5014 ECA0","1.41126232485479","-65.0"
"909.75","E200 0000 0000 0000 0000 1A10","2.116893487282185","-64.0"
"909.75","E280 1160 6000 0207 A652 516D","2.8654761117703775","-30.5"
"909.75","E280 1160 6000 0209 5014 ECA0","1.325359400733194","-65.0"
"909.75","E200 0000 0000 0000 0000 1A11","5.368932757599744","-68.0"
"909.75","E200 0000 0000 0000 0000 1A20","3.54042765844006","-65.0"
"909.75","E200 001D 700E 0093 2100 41FE","0.9326603190344698","-64.0"
"909.75","E280 1160 6000 0207 A652 516D","2.8716120349219203","-30.5"
"909.75","E200 0000 0000 0000 0000 1A11","2.1230294104337273","-65.5"
"909.75","E280 1160 6000 0209 5014 ECA0","4.571262747899211","-62.5"
"909.75","E200 0000 0000 0000 0000 1A10","2.1230294104337273","-63.0"
"909.75","E280 1160 6000 0207 A652 516D","2.8838838812250054","-30.5"
"909.75","E200 0000 0000 0000 0000 1A10","2.061670178918302","-62.0"
"909.75","E280 1160 6000 0209 5014 ECA0","4.6878452877785195","-63.5"
"909.75","E200 0000 0000 0000 0000 1A11","2.086213871524472","-67.5"
"909.75","E200 001D 700E 0093 2100 41FE","0.7792622402459057","-63.5"
"909.75","E200 0000 0000 0000 0000 1A20","3.472932503773092","-63.0"
"920.75","E200 0000 0000 0000 0000 1A21","4.580466632626525","-70.0"
"920.75","3039 6062 03C1 DF81 968A 3967","5.57448618317642","-59.0"
"920.75","E280 1160 6000 0207 A652 5964","0.9909515889741242","-71.5"
"920.75","E280 1160 6000 0207 A652 516D","6.154330920997192","-32.0"
"920.75","E200 0000 0000 0000 0000 1A11","4.295146206079795","-64.5"
"920.75","E200 0000 0000 0000 0000 1A20","3.9638063558964967","-65.0"
"920.75","E200 0000 0000 0000 0000 1A21","4.681709364626977","-70.0"
"920.75","3039 6062 03C1 DF81 968A 3967","2.3623304133438876","-59.5"
"920.75","E280 1160 6000 0207 A652 5964","4.276738436625168","-72.0"
"920.75","E280 1160 6000 0207 A652 516D","6.1420590746941075","-32.0"
"920.75","3039 6062 03C1 DF81 968A 3967","2.423689644859313","-59.5"
"920.75","E200 0000 0000 0000 0000 1A11","4.460816131171445","-65.0"
"920.75","E200 0000 0000 0000 0000 1A21","4.565126824747668","-70.0"
"920.75","E200 0000 0000 0000 0000 1A20","4.196971435655114","-65.5"
"920.75","E200 0000 0000 0000 0000 1A20","4.031301510563465","-65.0"
"920.75","E280 1160 6000 0207 A652 516D","6.1420590746941075","-32.0"
"920.75","E280 1160 6000 0209 5014 ECA0","3.423845118560751","-67.0"
"920.75","E200 001D 700E 0093 2100 41FE","6.056156150572511","-63.5"
"920.75","E200 0000 0000 0000 0000 1A11","4.28287435977671","-64.0"
"920.75","3039 6062 03C1 DF81 968A 3967","2.3930100291016","-59.5"
"920.75","E200 0000 0000 0000 0000 1A10","4.295146206079795","-60.0"
"920.75","E200 0000 0000 0000 0000 1A21","4.528311285838413","-68.0"
"920.75","E280 1160 6000 0207 A652 5964","4.06811704947272","-72.0"
"920.75","E200 0000 0000 0000 0000 AAA1","6.277049384028044","-73.5"
"918.75","E200 001D 700E 0093 2100 41FE","1.086058397823034","-63.5"
"918.75","E200 0000 0000 0000 0000 1A20","5.197126909356553","-65.5"
"918.75","3039 6062 03C1 DF81 968A 3967","3.2765829629237295","-61.5"
"918.75","E280 1160 6000 0207 A652 516D","0.4540583132141498","-32.0"
"918.75","E200 0000 0000 0000 0000 1A21","5.737088146692298","-68.5"
"918.75","E200 0000 0000 0000 0000 1A11","5.141903600992669","-64.0"
"918.75","E280 1160 6000 0209 5014 ECA0","5.086680292628786","-65.5"
"918.75","E200 0000 0000 0000 0000 1A10","5.037592907416445","-61.0"
"918.75","E280 1160 6000 0207 A652 5964","5.595961914206819","-72.5"
"918.75","E200 0000 0000 0000 0000 1A11","5.105088062083414","-64.5"
"918.75","E200 001D 700E 0093 2100 41FE","1.1106020904292042","-64.0"
"918.75","E200 0000 0000 0000 0000 1A21","5.565282298449106","-68.5"
"918.75","3039 6062 03C1 DF81 968A 3967","3.356349963893783","-61.0"
"918.75","E280 1160 6000 0209 5014 ECA0","5.013049214810275","-66.0"
"918.75","E280 1160 6000 0207 A652 516D","0.46019423636569234","-32.0"
"918.75","E200 0000 0000 0000 0000 1A10","5.049864753719531","-60.5"
"918.75","E200 0000 0000 0000 0000 1A20","4.945554060143307","-64.5"
"918.75","E280 1160 6000 0207 A652 5964","5.546874528994478","-72.0"
"918.75","3039 6062 03C1 DF81 968A 3967","3.436116964863836","-61.0"
"918.75","E280 1160 6000 0207 A652 516D","0.4540583132141498","-32.0"
"918.75","E200 0000 0000 0000 0000 1A10","4.994641445355648","-60.0"
"918.75","E200 0000 0000 0000 0000 1A11","5.203262832508095","-65.0"
"918.75","E200 0000 0000 0000 0000 1A20","5.1725832167503825","-64.0"
"918.75","E200 001D 700E 0093 2100 41FE","0.8958447801252144","-65.0"
"918.75","E280 1160 6000 0209 5014 ECA0","5.062136600022616","-66.5"
"918.75","E200 0000 0000 0000 0000 1A21","5.798447378207723","-69.0"
"918.75","E200 0000 0000 0000 0000 AAA1","1.6137477888556946","-72.5"
"918.75","E280 1160 6000 0207 A652 5964","5.43029198911517","-72.0"
"908.25","E280 1160 6000 0207 A652 516D","3.32567034813607","-30.5"
"908.25","E200 001D 700E 0093 2100 41FE","2.0371264863121317","-63.5"
"908.25","E280 1160 6000 0209 5014 ECA0","5.546874528994478","-65.0"
"908.25","E200 0000 0000 0000 0000 1A10","2.3623304133438876","-65.0"
"908.25","E200 0000 0000 0000 0000 1A20","4.28287435977671","-63.5"
"908.25","E200 0000 0000 0000 0000 1A21","4.970097752749477","-69.0"
"908.25","E200 0000 0000 0000 0000 AAA2","3.6876898140770815","-67.0"
"908.25","E200 0000 0000 0000 0000 1A11","5.841398840268521","-69.0"
"908.25","E200 001D 700E 0093 2100 41FE","1.8100973297050567","-62.5"
"908.25","E280 1160 6000 0207 A652 516D","3.32567034813607","-30.5"
"908.25","E280 1160 6000 0209 5014 ECA0","5.368932757599744","-65.5"
"908.25","E200 0000 0000 0000 0000 1A10","2.227340104009951","-64.0"
"908.25","E200 0000 0000 0000 0000 1A20","4.301282129231338","-63.0"
"908.25","E200 0000 0000 0000 0000 AAA2","0.5706408530934585","-67.0"
"908.25","E200 0000 0000 0000 0000 1A21","4.97623367590102","-69.0"
"908.25","E280 1160 6000 0207 A652 516D","3.3318062712876126","-30.5"
"908.25","E280 1160 6000 0209 5014 ECA0","5.485515297479052","-63.0"
"908.25","E200 0000 0000 0000 0000 1A10","2.6568547246179306","-64.5"
"908.25","E200 0000 0000 0000 0000 1A21","4.828971520263998","-69.0"
"908.25","E200 0000 0000 0000 0000 1A20","4.331961744989051","-65.0"
"908.25","E200 001D 700E 0093 2100 41FE","1.8039614065535141","-64.0"
"905.75","E200 0000 0000 0000 0000 1A20","5.583690067903734","-65.0"
"905.75","E280 1160 6000 0207 A652 516D","4.06811704947272","-29.5"
"905.75","E200 0000 0000 0000 0000 1A10","6.258641614573416","-67.0"
"905.75","E200 0000 0000 0000 0000 1A21","0.1595340019401067","-69.5"
"905.75","E280 1160 6000 0209 5014 ECA0","0.7117670855789375","-66.0"
"905.75","E280 1160 6000 0207 A652 516D","4.080388895775806","-29.5"
"905.75","E200 0000 0000 0000 0000 1A20","5.681864838328415","-65.5"
"905.75","E200 0000 0000 0000 0000 1A10","6.1850105367549055","-67.0"
"905.75","E200 0000 0000 0000 0000 1A11","0.18407769454627693","-70.0"
"905.75","E200 0000 0000 0000 0000 1A20","5.626641529964532","-63.5"
