"CHANNEL","EPC","PHASE","RSSI"
"918.25","E280 1160 6000 0207 A652 5964","2.0033789089786476","-61.0"
"918.25","E280 1160 6000 0207 A652 516D","2.089281833100243","-52.5"
"918.25","E200 001D 700E 0093 2100 41FE","4.175495704624716","-66.0"
"918.25","E280 6894 0000 4004 5E83 9511","1.1965050145508","-73.0"
"918.25","E200 0000 0000 0000 0000 AAA1","4.025165587411922","-70.5"
"918.25","E280 1160 6000 0207 A652 5964","5.111223985234957","-61.0"
"918.25","E280 1160 6000 0207 A652 516D","2.086213871524472","-52.0"
"918.25","E200 001D 700E 0093 2100 41FE","1.0492428589137786","-64.5"
"918.25","E200 0000 0000 0000 0000 AAA1","4.0128937411088375","-71.0"
"918.25","E280 1160 6000 0207 A652 5964","5.1725832167503825","-60.5"
"918.25","E200 001D 700E 0093 2100 41FE","0.8958447801252144","-64.5"
"918.25","E280 1160 6000 0207 A652 516D","2.1046216409791","-52.5"
"918.25","E200 0000 0000 0000 0000 AAA1","4.037437433715008","-70.0"
"918.25","E280 1160 6000 0207 A652 5964","5.203262832508095","-61.0"
"918.25","E200 001D 700E 0093 2100 41FE","1.0246991663076084","-64.0"
"918.25","E280 1160 6000 0207 A652 516D","2.116893487282185","-52.0"
"918.25","E200 0000 0000 0000 0000 AAA1","4.154019973594316","-70.5"
"924.25","E280 1160 6000 0207 A652 516D","5.988660995905543","-56.0"
"924.25","E280 1160 6000 0207 A652 5964","1.8100973297050567","-61.0"
"924.25","E200 001D 700E 0093 2100 41FE","0.14726215563702155","-68.5"
"924.25","E200 0000 0000 0000 0000 AAA1","1.1903690913992575","-71.5"
"924.25","E280 1160 6000 0207 A652 5964","1.8039614065535141","-61.0"
"924.25","E280 1160 6000 0207 A652 516D","6.050020227420969","-55.5"
"924.25","E200 001D 700E 0093 2100 41FE","0.2638446955163303","-68.5"
"924.25","E200 0000 0000 0000 0000 AAA1","1.0492428589137786","-71.5"
"924.25","E280 1160 6000 0207 A652 5964","1.6689710972195777","-60.5"
"924.25","E280 1160 6000 0207 A652 516D","6.037748381117884","-55.5"
"924.25","E200 001D 700E 0093 2100 41FE","0.2699806186678728","-68.5"
"924.25","E280 1160 6000 0207 A652 516D","6.031612457966341","-56.0"
"924.25","E280 1160 6000 0207 A652 5964","1.7855536370988863","-60.5"
"925.75","E280 1160 6000 0207 A652 5964","0.9510680884890975","-61.5"
"925.75","E280 1160 6000 0207 A652 516D","5.448699758569798","-56.5"
"925.75","E200 0000 0000 0000 0000 AAA1","0.44178646691106466","-71.0"
"925.75","E200 0000 0000 0000 0000 AAA2","2.4911847995262812","-68.0"
"925.75","E280 1160 6000 0207 A652 5964","0.944932165337555","-61.5"
"925.75","E280 1160 6000 0207 A652 516D","5.534602682691394","-56.5"
"925.75","E200 0000 0000 0000 0000 AAA1","0.28838838812250056","-70.5"
"925.75","E280 1160 6000 0207 A652 516D","5.5100589900852235","-56.0"
"925.75","E280 1160 6000 0207 A652 5964","0.9142525495798421","-61.5"
"925.75","E200 0000 0000 0000 0000 AAA1","0.2761165418194154","-71.0"
"925.75","E280 1160 6000 0207 A652 516D","5.473243451175968","-56.0"
"925.75","E280 1160 6000 0207 A652 5964","1.0615147052168636","-61.0"
"925.75","E200 0000 0000 0000 0000 AAA1","0.3374757733348411","-71.5"
"925.75","E200 0000 0000 0000 0000 AAA2","2.337786720737717","-68.5"
"909.25","E280 1160 6000 0209 5014 ECA0","4.166291819897402","-67.0"
"909.25","E280 1160 6000 0207 A652 5964","3.147728576741336","-65.5"
"909.25","E280 1160 6000 0207 A652 516D","5.773903685601553","-52.5"
"909.25","E200 0000 0000 0000 0000 1A20","0.8713010875190442","-65.5"
"909.25","E200 0000 0000 0000 0000 AAA1","5.853670686571607","-74.0"
"909.25","E200 0000 0000 0000 0000 AAA2","0.6872233929727672","-69.0"
"909.25","E200 0000 0000 0000 0000 1A20","0.9387962421860124","-66.0"
"909.25","E280 1160 6000 0207 A652 516D","5.780039608753096","-52.5"
"909.25","E280 1160 6000 0207 A652 5964","3.3195344249845276","-65.0"
"909.25","E280 1160 6000 0209 5014 ECA0","1.1290098598838318","-69.5"
"909.25","E200 001D 700E 0093 2100 41FE","0.5767767762450011","-67.0"
