"CHANNEL","EPC","PHASE","RSSI"
"919.25","E280 1160 6000 0207 A652 516D","2.350058567040802","-24.0"
"919.25","E280 1160 6000 0207 A652 5964","4.601942363656923","-62.5"
"919.25","E280 1160 6000 0209 5014 ECA0","5.730952223540755","-71.5"
"919.25","E200 0000 0000 0000 0000 1A20","5.93343768754166","-69.5"
"919.25","E280 1160 6000 0207 A652 5964","4.693981210930062","-62.5"
"919.25","E200 0017 9408 0236 1560 799A","0.760854470791278","-60.5"
"919.25","E200 0000 0000 0000 0000 1A10","0.01227184630308513","-65.0"
"919.25","E280 1160 6000 0207 A652 516D","2.3623304133438876","-23.5"
"919.25","E200 0000 0000 0000 0000 1A20","5.964117303299373","-70.0"
"919.25","E200 0000 0000 0000 0000 1A11","5.9518454569962875","-70.5"
"919.25","E280 1160 6000 0209 5014 ECA0","5.835262917116979","-72.0"
"919.25","E280 1160 6000 0207 A652 516D","2.3623304133438876","-23.5"
"919.25","E200 0017 9408 0236 1560 799A","0.6994952392758523","-60.0"
"919.25","E280 1160 6000 0207 A652 5964","4.718524903536232","-61.5"
"919.25","3035 15B8 9802 DE90 4000 11E7","1.282407938672396","-69.5"
"919.25","3039 6062 03C1 DF81 968A 3967","5.890486225480862","-67.0"
"919.25","E200 0000 0000 0000 0000 1A10","6.14819499784565","-67.0"
"919.25","E280 1160 6000 0207 A652 516D","2.3623304133438876","-23.5"
"919.25","E280 1160 6000 0207 A652 5964","4.71238898038469","-63.0"
"919.25","E200 0017 9408 0236 1560 799A","0.7179030087304801","-60.5"
"919.25","3035 15B8 9802 DE90 4000 11E7","0.9633399347921826","-69.5"
"919.25","E280 1160 6000 0209 5014 ECA0","5.8045833013592665","-71.5"
"907.75","E200 0017 9408 0236 1560 799A","0.1902136176978195","-62.5"
"907.75","E280 1160 6000 0207 A652 516D","5.246214294568893","-21.0"
"907.75","E280 1160 6000 0207 A652 5964","0.619728238305799","-66.5"
"907.75","E200 0000 0000 0000 0000 1A21","0.4049709280018093","-70.5"
"907.75","E200 0000 0000 0000 0000 1A20","0.22089323345553233","-68.0"
"907.75","E200 0017 9408 0236 1560 799A","0.15339807878856412","-62.0"
"907.75","E280 1160 6000 0207 A652 516D","5.252350217720435","-21.0"
"907.75","E280 1160 6000 0207 A652 5964","3.6876898140770815","-65.0"
"907.75","E200 0000 0000 0000 0000 1A21","0.6994952392758523","-71.0"
"907.75","E280 1160 6000 0207 A652 5964","3.859495662320273","-65.5"
"907.75","E280 1160 6000 0207 A652 516D","5.258486140871978","-21.0"
"907.75","E200 0017 9408 0236 1560 799A","6.215690152512618","-62.0"
"907.75","E200 0000 0000 0000 0000 1A21","0.8406214717613314","-70.5"
"907.75","E200 0000 0000 0000 0000 1A20","0.25157284921324513","-68.5"
"907.75","E200 0000 0000 0000 0000 1A10","6.013204688511713","-70.0"
"907.75","E280 1160 6000 0207 A652 516D","5.252350217720435","-21.0"
