"CHANNEL","EPC","PHASE","RSSI"
"904.75","E200 0000 0000 0000 0000 1A20","5.994796919057086","-63.0"
"904.75","E280 1160 6000 0207 A652 516D","0.07363107781851078","-56.5"
"904.75","E200 0000 0000 0000 0000 AAA1","4.295146206079795","-71.0"
"904.75","E200 0000 0000 0000 0000 AAA2","6.249437729846102","-63.5"
"904.75","E280 1160 6000 0207 A652 5964","1.7640779060684872","-66.5"
"904.75","E280 1160 6000 0209 5014 ECA0","0.8559612796401878","-69.5"
"904.75","E200 001D 700E 0093 2100 41FE","0.2086213871524472","-68.5"
"904.75","E280 1160 6000 0207 A652 516D","3.147728576741336","-56.5"
"904.75","E200 0000 0000 0000 0000 AAA2","2.9636508821950587","-61.5"
"904.75","E280 1160 6000 0207 A652 5964","5.325981295538946","-65.5"
"904.75","E200 0000 0000 0000 0000 1A20","2.730485802436441","-62.0"
"904.75","E280 1160 6000 0209 5014 ECA0","0.8897088569736719","-68.0"
"904.75","E200 0000 0000 0000 0000 1A21","2.8961557275280905","-66.0"
"904.75","E200 0000 0000 0000 0000 AAA1","4.368777283898306","-71.0"
"904.75","E200 0000 0000 0000 0000 1A10","5.332117218690489","-70.0"
"904.75","E200 0000 0000 0000 0000 1A21","2.804116880254952","-67.5"
"904.75","E200 0000 0000 0000 0000 AAA2","3.2581751934691017","-62.0"
"904.75","E280 1160 6000 0207 A652 5964","5.141903600992669","-66.0"
"904.75","E280 1160 6000 0207 A652 516D","3.3072625786814425","-56.0"
"904.75","E200 0000 0000 0000 0000 1A20","2.9513790358919736","-62.0"
"904.75","E200 0000 0000 0000 0000 1A10","5.270757987175063","-70.0"
"904.75","E280 1160 6000 0209 5014 ECA0","4.0987966652304335","-69.0"
"904.75","E200 0000 0000 0000 0000 AAA1","4.479223900626073","-71.5"
"904.75","E200 0000 0000 0000 0000 1A21","2.356194490192345","-67.0"
"904.75","E280 1160 6000 0207 A652 5964","4.9823695990525625","-65.5"
"904.75","E200 0000 0000 0000 0000 AAA2","3.4606606574700063","-63.0"
"904.75","E280 1160 6000 0209 5014 ECA0","0.9694758579437253","-67.0"
