"CHANNEL","EPC","PHASE","RSSI"
"910.75","E280 1160 6000 0207 A652 516D","4.847379289718626","-30.5"
"910.75","E200 001D 700E 0093 2100 41FE","6.215690152512618","-63.5"
"910.75","E200 0000 0000 0000 0000 1A10","1.7426021750380885","-70.0"
"910.75","E200 001D 700E 0093 2100 41FE","0.006135923151542565","-64.0"
"910.75","E280 1160 6000 0207 A652 516D","4.859651136021712","-30.5"
"910.75","E200 0000 0000 0000 0000 1A10","1.7671458676442586","-68.5"
"910.75","E280 1160 6000 0207 A652 5964","6.074563920027139","-71.5"
"910.75","E280 1160 6000 0207 A652 516D","4.853515212870168","-30.5"
"910.75","E200 0000 0000 0000 0000 1A10","1.7119225592803755","-65.0"
"910.75","E200 001D 700E 0093 2100 41FE","6.209554229361076","-64.0"
"910.75","E280 1160 6000 0207 A652 5964","2.6200391857086753","-71.5"
"910.75","E280 1160 6000 0207 A652 516D","4.853515212870168","-30.5"
"910.75","E200 0000 0000 0000 0000 1A10","1.4358060174609601","-63.0"
"910.75","E200 001D 700E 0093 2100 41FE","6.129787228391022","-63.5"
"910.75","E280 1160 6000 0207 A652 5964","2.8654761117703775","-71.5"
"910.75","E200 0000 0000 0000 0000 1A11","1.4910293258248433","-69.5"
"913.75","E200 001D 700E 0093 2100 41FE","4.264466590322082","-63.5"
"913.75","E200 0000 0000 0000 0000 1A10","6.2463697682703305","-63.0"
"913.75","E280 1160 6000 0207 A652 516D","3.933126740138784","-32.0"
"913.75","3039 6062 03C1 DF81 968A 3967","4.516039439535327","-57.5"
"913.75","E200 0000 0000 0000 0000 1A11","0.09817477042468103","-69.5"
"913.75","E280 1160 6000 0207 A652 5964","1.4358060174609601","-69.5"
"913.75","E200 0000 0000 0000 0000 1A10","6.1850105367549055","-64.0"
"913.75","E200 001D 700E 0093 2100 41FE","4.509903516383785","-63.5"
"913.75","3039 6062 03C1 DF81 968A 3967","4.25833066717054","-55.0"
"913.75","E280 1160 6000 0207 A652 516D","3.9392626632903265","-32.0"
"913.75","E280 1160 6000 0207 A652 5964","1.4051264017032472","-69.5"
"913.75","3039 6062 03C1 DF81 968A 3967","3.9822141253511245","-54.5"
"913.75","E200 001D 700E 0093 2100 41FE","4.166291819897402","-63.0"
"913.75","E200 0000 0000 0000 0000 1A10","5.730952223540755","-65.5"
"913.75","E280 1160 6000 0207 A652 516D","3.9453985864418692","-32.5"
"913.75","E280 1160 6000 0207 A652 5964","1.368310862793992","-69.5"
"913.75","E280 1160 6000 0207 A652 516D","3.933126740138784","-32.5"
"913.75","3039 6062 03C1 DF81 968A 3967","3.5956509668039427","-52.5"
