"CHANNEL","EPC","PHASE","RSSI"
"921.75","E280 1160 6000 0209 5014 ECA0","6.074563920027139","-72.5"
"921.75","E280 1160 6000 0209 5015 02A1","0.2638446955163303","-73.5"
"921.75","E280 1160 6000 0207 A652 5964","2.8102528034064944","-64.5"
"921.75","E200 0000 0000 0000 0000 AAA2","3.1784081924990484","-63.5"
"921.75","E200 0000 0000 0000 0000 1A10","4.080388895775806","-62.0"
"921.75","E200 0017 9408 0236 1560 799A","5.5284667595398505","-63.5"
"921.75","E280 1160 6000 0207 A652 516D","2.6998061866787286","-45.5"
"921.75","E200 0000 0000 0000 0000 1A11","3.9147189706841563","-66.5"
"921.75","E280 1160 6000 0209 5014 ECA0","5.9518454569962875","-72.0"
"921.75","E280 1160 6000 0209 5015 02A1","0.2761165418194154","-74.5"
"921.75","E280 1160 6000 0207 A652 5964","2.816388726558037","-64.0"
"921.75","E200 0017 9408 0236 1560 799A","5.47937937432751","-63.5"
"921.75","E280 1160 6000 0207 A652 516D","2.6384469551633027","-45.5"
"921.75","E280 1160 6000 0209 5014 ECA0","5.9088939949354895","-72.5"
"921.75","E200 0000 0000 0000 0000 AAA2","0.030679615757712823","-63.0"
"916.25","E200 0000 0000 0000 0000 1A10","5.473243451175968","-63.0"
"916.25","E200 0000 0000 0000 0000 1A11","5.632777453116074","-67.5"
"916.25","E280 6894 0000 4004 5E83 9511","2.000310947402876","-74.0"
"916.25","E280 1160 6000 0207 A652 5964","5.626641529964532","-65.0"
"916.25","E280 1160 6000 0207 A652 516D","4.632621979414636","-45.5"
"916.25","E200 0017 9408 0236 1560 799A","2.6384469551633027","-63.0"
"916.25","E200 001D 700E 0093 2100 41FE","2.2396119503130363","-65.5"
"916.25","E200 0000 0000 0000 0000 1A10","5.485515297479052","-63.5"
"916.25","E200 0000 0000 0000 0000 AAA2","0.2270291566070749","-66.5"
"916.25","E280 1160 6000 0209 5014 ECA0","6.215690152512618","-71.0"
"916.25","E200 0000 0000 0000 0000 1A11","5.418020142812084","-69.5"
"916.25","E200 0000 0000 0000 0000 AAA2","0.28838838812250056","-65.5"
"916.25","E280 1160 6000 0207 A652 516D","4.663301595172349","-45.5"
"916.25","E280 1160 6000 0207 A652 5964","5.743224069843841","-64.5"
"916.25","E200 001D 700E 0093 2100 41FE","1.6014759425526093","-65.0"
"916.25","E200 0000 0000 0000 0000 1A10","5.399612373357457","-63.5"
"916.25","E200 0017 9408 0236 1560 799A","5.822991070813893","-64.5"
"916.25","E280 1160 6000 0209 5014 ECA0","0.1349903093339364","-71.5"
"916.25","E200 0000 0000 0000 0000 1A10","5.516194913236766","-63.5"
"916.25","E200 001D 700E 0093 2100 41FE","1.8039614065535141","-64.5"
"916.25","E280 1160 6000 0207 A652 5964","5.749359992995383","-64.5"
"916.25","E200 0000 0000 0000 0000 AAA2","0.32520392703175593","-66.0"
"916.25","E280 1160 6000 0207 A652 516D","4.608078286808466","-45.5"
"916.25","E280 1160 6000 0209 5014 ECA0","0.018407769454627694","-71.5"
"910.75","E200 001D 700E 0093 2100 41FE","5.663457068873787","-64.5"
"910.75","E200 0000 0000 0000 0000 1A10","0.9387962421860124","-63.5"
"910.75","E280 1160 6000 0207 A652 516D","0.3129320807286708","-44.5"
"910.75","E280 1160 6000 0209 5014 ECA0","3.5342917352885173","-65.5"
"910.75","E280 1160 6000 0207 A652 5964","5.301437602932776","-66.0"
"910.75","E200 0000 0000 0000 0000 1A11","0.9572040116406401","-69.5"
"910.75","E200 0000 0000 0000 0000 1A10","0.9265243958829272","-63.5"
"910.75","E280 1160 6000 0207 A652 5964","1.8837284075235674","-65.0"
"910.75","E280 1160 6000 0207 A652 516D","0.30679615757712825","-44.5"
"910.75","E200 0000 0000 0000 0000 1A11","0.9756117810952678","-69.5"
"910.75","E280 1160 6000 0209 5014 ECA0","0.5645049299419159","-67.0"
"910.75","E200 001D 700E 0093 2100 41FE","5.608233760509904","-66.0"
"910.75","E280 1160 6000 0207 A652 516D","0.2945243112740431","-44.5"
