"CHANNEL","EPC","PHASE","RSSI"
"922.75","E200 0000 0000 0000 0000 1A20","4.04357335686655","-67.0"
"922.75","E280 1160 6000 0207 A652 516D","1.227184630308513","-30.5"
"922.75","3039 6062 03C1 DF81 968A 3967","2.061670178918302","-60.5"
"922.75","E200 001D 700E 0093 2100 41FE","4.828971520263998","-64.0"
"922.75","E280 1160 6000 0207 A652 5964","5.295301679781233","-72.5"
"922.75","E200 0000 0000 0000 0000 AAA1","6.270913460876501","-76.0"
"922.75","E200 0000 0000 0000 0000 1A10","0.03681553890925539","-60.5"
"922.75","E200 0000 0000 0000 0000 1A20","3.810408277107933","-67.5"
"922.75","E280 1160 6000 0207 A652 516D","1.2087768608538851","-30.5"
"922.75","3039 6062 03C1 DF81 968A 3967","1.932815792735908","-60.5"
"922.75","E200 001D 700E 0093 2100 41FE","4.571262747899211","-63.5"
"922.75","E280 1160 6000 0207 A652 5964","2.0800779483729293","-72.5"
"922.75","E200 0000 0000 0000 0000 AAA1","6.258641614573416","-76.0"
"922.75","E200 0000 0000 0000 0000 1A20","0.4970097752749477","-69.5"
"922.75","E200 0000 0000 0000 0000 1A11","0.11965050145508001","-65.0"
"922.75","3039 6062 03C1 DF81 968A 3967","5.117359908386499","-60.0"
"922.75","E200 001D 700E 0093 2100 41FE","1.3560390164909069","-65.0"
"922.75","E280 1160 6000 0207 A652 5964","5.264622064023521","-72.0"
"922.75","E200 0000 0000 0000 0000 1A10","0.11658253987930872","-60.5"
"922.75","3039 6062 C3AD 3FC0 001F 4997","1.2578642460662257","-64.0"
"922.75","E200 0000 0000 0000 0000 AAA2","5.237010409841579","-70.5"
"922.75","E280 1160 6000 0207 A652 5963","1.718058482431918","-72.5"
"922.75","E280 1160 6000 0207 A652 516D","1.175029283520401","-31.5"
"922.75","3035 15B8 9802 DE90 4000 11E7","5.675728915176872","-71.0"
"922.75","E200 001D 700E 0111 2100 52AB","1.9696313316451632","-64.5"
"922.75","E200 0000 0000 0000 0000 1A21","0.8467573949128739","-73.5"
"911.75","E200 001D 700E 0093 2100 41FE","5.789243493480409","-64.0"
"911.75","E200 0000 0000 0000 0000 1A20","6.169670728876048","-66.5"
"911.75","E280 1160 6000 0207 A652 516D","1.1873011298234863","-28.5"
"911.75","3039 6062 03C1 DF81 968A 3967","0.6657476619423682","-66.0"
"911.75","E200 001D 700E 0111 2100 52AB","0.3620194659410113","-63.0"
"911.75","E200 0000 0000 0000 0000 1A11","0.9786797426710391","-66.5"
"911.75","E200 0000 0000 0000 0000 1A10","4.031301510563465","-62.0"
"911.75","E280 1160 6000 0207 A652 5963","4.700117134081604","-71.0"
"911.75","E280 1160 6000 0209 5014 ECA0","4.000621894805752","-66.5"
"911.75","E200 0000 0000 0000 0000 1A20","3.11091303783208","-65.0"
"911.75","E280 1160 6000 0207 A652 516D","4.3933209765044765","-28.0"
"911.75","E200 0000 0000 0000 0000 1A10","0.8774370106705868","-61.0"
"911.75","E200 001D 700E 0093 2100 41FE","5.712544454086128","-62.5"
"911.75","E200 0000 0000 0000 0000 1A11","0.9940195505498954","-65.5"
"911.75","E200 0000 0000 0000 0000 1A21","3.5036121195308043","-70.0"
"911.75","E200 001D 700E 0111 2100 52AB","0.32520392703175593","-63.0"
"911.75","E200 0000 0000 0000 0000 AAA1","1.2455923997631406","-69.5"
"911.75","E280 1160 6000 0209 5014 ECA0","4.04357335686655","-65.5"
"911.75","E200 0000 0000 0000 0000 1A20","3.0495538063166547","-65.0"
"911.75","E200 0000 0000 0000 0000 1A11","1.0185632431560658","-64.5"
"911.75","E200 001D 700E 0093 2100 41FE","5.994796919057086","-63.0"
"911.75","E280 1160 6000 0207 A652 516D","4.405592822807561","-28.0"
"911.75","E200 0000 0000 0000 0000 1A10","0.8897088569736719","-61.5"
"911.75","E200 0000 0000 0000 0000 1A21","3.5588354278946874","-68.0"
"911.75","E200 001D 700E 0111 2100 52AB","0.34974761963792617","-63.0"
"903.75","E280 1160 6000 0207 A652 516D","0.4663301595172349","-26.5"
"903.75","E200 0000 0000 0000 0000 1A10","3.356349963893783","-60.5"
"903.75","E200 0000 0000 0000 0000 1A11","3.055689729468197","-65.5"
"903.75","E280 1160 6000 0209 5014 ECA0","5.9088939949354895","-67.0"
"903.75","E200 0000 0000 0000 0000 1A21","1.5585244804918115","-70.5"
"903.75","E200 0000 0000 0000 0000 1A20","1.012427320004523","-68.0"
"903.75","E200 0000 0000 0000 0000 1A11","3.4054373491061236","-64.5"
"903.75","E280 1160 6000 0207 A652 516D","0.47860200582032003","-26.5"
"903.75","E200 0000 0000 0000 0000 1A10","3.2459033471660166","-61.0"
"903.75","E280 1160 6000 0209 5014 ECA0","5.982525072754001","-67.0"
"903.75","E200 0000 0000 0000 0000 1A21","1.5585244804918115","-71.0"
"903.75","E280 1160 6000 0209 5014 ECA0","3.160000423044421","-66.5"
"903.75","E200 0000 0000 0000 0000 1A10","3.2520392703175593","-61.0"
"903.75","E200 0000 0000 0000 0000 1A20","0.8897088569736719","-65.0"
"903.75","E280 1160 6000 0207 A652 516D","0.47860200582032003","-26.5"
"903.75","E200 0000 0000 0000 0000 1A21","1.4787574795217582","-70.5"
"903.75","E200 0000 0000 0000 0000 1A11","0.28838838812250056","-65.5"
"903.75","E200 0000 0000 0000 0000 1A10","3.160000423044421","-62.0"
"903.75","E200 0000 0000 0000 0000 1A20","0.8651651643675016","-64.5"
"903.75","E280 1160 6000 0207 A652 516D","0.4724660826687775","-26.5"
"903.75","E200 0000 0000 0000 0000 1A21","1.5585244804918115","-70.0"
"903.75","E200 0000 0000 0000 0000 1A11","0.3436116964863836","-66.0"
"920.25","3039 6062 C3AD 3FC0 001F 4997","6.154330920997192","-64.0"
"920.25","E280 1160 6000 0207 A652 5964","0.5154175447295755","-71.5"
"920.25","E280 1160 6000 0209 5014 ECA0","2.086213871524472","-72.5"
"920.25","E200 0000 0000 0000 0000 1A21","5.240078371417351","-69.5"
"920.25","3039 6062 03C1 DF81 968A 3967","2.8716120349219203","-61.0"
"920.25","E280 1160 6000 0207 A652 516D","1.9205439464328227","-30.5"
"920.25","E200 0000 0000 0000 0000 1A11","4.411728745959104","-64.0"
"920.25","E200 0000 0000 0000 0000 1A20","4.620350133111551","-65.0"
"920.25","E200 0000 0000 0000 0000 1A10","4.246058820867455","-56.5"
"920.25","E280 1160 6000 0209 5014 ECA0","1.9634954084936207","-73.5"
"920.25","E200 001D 700E 0093 2100 41FE","0.11044661672776616","-65.0"
"920.25","3039 6062 C3AD 3FC0 001F 4997","6.2463697682703305","-64.5"
"920.25","E200 001D 700E 0093 2100 41FE","6.1850105367549055","-64.5"
"920.25","E200 0000 0000 0000 0000 1A21","4.97623367590102","-69.5"
"920.25","E200 0000 0000 0000 0000 1A11","4.25833066717054","-64.5"
"920.25","E280 1160 6000 0207 A652 516D","1.9389517158874505","-30.0"
"920.25","E200 0000 0000 0000 0000 1A20","4.626486056263094","-65.5"
"920.25","E200 0000 0000 0000 0000 1A10","4.227651051412827","-60.5"
"920.25","3039 6062 03C1 DF81 968A 3967","2.8777479580734626","-61.0"
"913.25","E280 1160 6000 0209 5014 ECA0","3.153864499892878","-66.5"
"913.25","E280 1160 6000 0207 A652 516D","4.000621894805752","-29.0"
"913.25","3039 6062 03C1 DF81 968A 3967","6.074563920027139","-63.0"
"913.25","E280 1160 6000 0209 5014 ECA0","3.06182565261974","-66.5"
"913.25","E200 001D 700E 0093 2100 41FE","4.859651136021712","-64.0"
"913.25","E200 0000 0000 0000 0000 1A11","0.44178646691106466","-66.0"
"913.25","E200 0000 0000 0000 0000 1A20","5.522330836388308","-65.0"
"913.25","E280 1160 6000 0209 5014 ECA0","3.2459033471660166","-66.5"
"913.25","E200 0000 0000 0000 0000 1A11","0.5338253141842031","-66.0"
"913.25","E280 1160 6000 0207 A652 516D","3.988350048502667","-29.0"
"913.25","E200 001D 700E 0093 2100 41FE","5.049864753719531","-62.0"
"913.25","3039 6062 03C1 DF81 968A 3967","5.890486225480862","-63.0"
"913.25","3039 6062 03C1 DF81 968A 3967","6.092971689481767","-63.5"
"913.25","E200 001D 700E 0111 2100 52AB","5.6573211457222445","-62.0"
"913.25","E200 001D 700E 0093 2100 41FE","4.798291904506286","-63.0"
"913.25","E200 0000 0000 0000 0000 1A21","2.429825568010856","-67.5"
"913.25","E280 1160 6000 0207 A652 516D","3.9944859716542096","-29.0"
"913.25","E200 0000 0000 0000 0000 1A20","2.1966604882522383","-63.5"
"913.25","E200 0000 0000 0000 0000 1A11","0.35588354278946877","-65.5"
"913.25","E200 0000 0000 0000 0000 AAA1","0.01227184630308513","-69.0"
"913.25","E200 0000 0000 0000 0000 1A10","0.12885438618239387","-62.0"
"913.25","E280 1160 6000 0209 5014 ECA0","2.9575149590435164","-66.0"
"913.25","E280 1160 6000 0207 A652 5963","0.2699806186678728","-70.5"
"913.25","E280 6894 0000 4004 5E83 9511","5.381204603902829","-75.0"
"913.25","E280 1160 6000 0207 A638 12B2","1.4296700943094176","-74.5"
"912.75","3039 6062 03C1 DF81 968A 3967","6.234097921967246","-64.0"
"912.75","E200 0000 0000 0000 0000 1A20","2.7120780329818137","-64.5"
"912.75","E200 001D 700E 0093 2100 41FE","5.252350217720435","-63.0"
"912.75","E200 0000 0000 0000 0000 1A11","0.2699806186678728","-65.0"
"912.75","E280 1160 6000 0207 A652 516D","4.1417481272912315","-28.5"
"912.75","E280 1160 6000 0209 5014 ECA0","3.472932503773092","-67.0"
"912.75","E200 0000 0000 0000 0000 1A10","0.4479223900626072","-61.0"
"912.75","E200 001D 700E 0111 2100 52AB","5.988660995905543","-63.0"
"912.75","E200 0000 0000 0000 0000 1A21","2.9329712664373457","-67.0"
"912.75","E200 0000 0000 0000 0000 AAA1","0.4908738521234052","-70.0"
"912.75","E280 1160 6000 0207 A652 516D","4.1601558967458585","-28.0"
"912.75","E200 0000 0000 0000 0000 1A21","2.650718801466388","-68.0"
"912.75","E200 0000 0000 0000 0000 1A11","0.5522330836388308","-65.5"
"912.75","E200 001D 700E 0093 2100 41FE","5.307573526084319","-63.0"
"912.75","E200 0000 0000 0000 0000 1A10","0.3620194659410113","-61.5"
"912.75","3039 6062 03C1 DF81 968A 3967","0.02454369260617026","-64.5"
"912.75","E200 001D 700E 0111 2100 52AB","5.927301764390117","-62.5"
"912.75","E200 0000 0000 0000 0000 1A20","2.380738182798515","-64.5"
"912.75","E280 1160 6000 0209 5014 ECA0","0.3436116964863836","-67.5"
"912.75","E200 0000 0000 0000 0000 AAA1","0.5890486225480862","-70.5"
"912.75","E280 1160 6000 0207 A638 12B2","1.8775924843720249","-74.0"
"912.75","E280 1160 6000 0209 5014 ECA0","3.411573272257666","-67.0"
"912.75","E200 0000 0000 0000 0000 AAA1","0.6749515466696822","-68.0"
"912.75","E200 0000 0000 0000 0000 1A10","0.39269908169872414","-61.5"
"912.75","E280 1160 6000 0207 A652 516D","4.154019973594316","-28.5"
"912.75","E200 001D 700E 0093 2100 41FE","5.080544369477243","-63.0"
"912.75","E200 001D 700E 0111 2100 52AB","5.970253226450915","-63.5"
"912.75","E280 1160 6000 0207 A652 5963","0.6688156235181395","-71.0"
"912.75","E200 0000 0000 0000 0000 1A11","0.6013204688511713","-66.0"
"912.75","E200 001D 700E 0093 2100 41FE","5.184855063053467","-63.0"
"912.75","E200 0000 0000 0000 0000 1A10","0.4540583132141498","-61.5"
"912.75","E280 1160 6000 0207 A652 516D","4.154019973594316","-28.5"
"912.75","E280 1160 6000 0209 5014 ECA0","3.356349963893783","-65.5"
"902.75","E200 0000 0000 0000 0000 AAA1","4.01902966426038","-75.0"
"902.75","E200 0000 0000 0000 0000 1A10","3.3379421944391554","-60.5"
"902.75","E200 0000 0000 0000 0000 1A11","3.5956509668039427","-65.0"
"902.75","E280 1160 6000 0207 A652 516D","0.8222137023067037","-26.5"
"902.75","E200 0000 0000 0000 0000 AAA1","1.1474176293384597","-71.5"
"902.75","E200 0000 0000 0000 0000 1A20","1.6935147898257479","-68.5"
"902.75","E200 0000 0000 0000 0000 1A21","5.405748296509","-71.0"
"902.75","E200 0000 0000 0000 0000 1A11","3.4606606574700063","-65.0"
"902.75","E280 1160 6000 0207 A652 516D","0.8222137023067037","-26.5"
"902.75","E200 0000 0000 0000 0000 1A20","1.3744467859455345","-65.0"
"902.75","E200 0000 0000 0000 0000 1A10","3.6263305825616556","-60.0"
"902.75","E200 0000 0000 0000 0000 AAA1","0.5276893910326605","-72.0"
"902.75","E200 0000 0000 0000 0000 1A10","3.4913402732277192","-61.0"
"902.75","E200 0000 0000 0000 0000 1A20","1.3499030933393643","-65.0"
"902.75","E280 1160 6000 0207 A652 516D","0.8099418560036186","-26.5"
"902.75","E200 0000 0000 0000 0000 1A11","0.5154175447295755","-65.0"
"902.75","E200 0000 0000 0000 0000 1A21","5.460971604872882","-71.0"
"902.75","E280 1160 6000 0209 5014 ECA0","0.5829126993965437","-68.5"
"902.75","E280 1160 6000 0207 A652 516D","0.803805932852076","-26.5"
"902.75","E200 0000 0000 0000 0000 1A11","3.8963112012295285","-64.5"
"902.75","E200 0000 0000 0000 0000 1A10","3.3072625786814425","-60.0"
"902.75","E200 0000 0000 0000 0000 1A20","1.552388557340269","-68.0"
"926.25","3039 6062 C3AD 3FC0 001F 4997","5.203262832508095","-66.0"
"926.25","E280 1160 6000 0207 A652 5964","5.988660995905543","-74.5"
"926.25","E200 0000 0000 0000 0000 1A10","1.8837284075235674","-59.0"
"926.25","E280 1160 6000 0207 A652 516D","0.34974761963792617","-32.5"
"926.25","3039 6062 C3AD 3FC0 001F 4997","2.0800779483729293","-66.5"
"926.25","3039 6062 03C1 DF81 968A 3967","0.20248546400090464","-62.5"
"926.25","E200 0000 0000 0000 0000 1A20","1.8837284075235674","-69.5"
"926.25","E200 0000 0000 0000 0000 1A10","1.9389517158874505","-59.0"
"926.25","E280 1160 6000 0207 A652 516D","0.35588354278946877","-32.5"
"926.25","3039 6062 C3AD 3FC0 001F 4997","2.1046216409791","-66.5"
"926.25","3039 6062 03C1 DF81 968A 3967","0.2945243112740431","-63.0"
"926.25","E200 0000 0000 0000 0000 1A10","1.8714565612204823","-59.5"
