"CHANNEL","EPC","PHASE","RSSI"
"912.25","E200 0000 0000 0000 0000 1A21","0.3374757733348411","-69.0"
"912.25","E200 0000 0000 0000 0000 AAA1","4.595806440505381","-72.0"
"912.25","E200 0017 9408 0236 1560 799A","2.36846633649543","-62.0"
"912.25","E280 1160 6000 0207 A652 516D","1.4603497100671303","-26.0"
"912.25","E200 0000 0000 0000 0000 1A10","1.7303303287350031","-65.0"
"912.25","E280 1160 6000 0207 A652 5964","2.184388641949153","-66.0"
"912.25","E200 0000 0000 0000 0000 1A20","0.09203884727313846","-64.5"
"912.25","E200 001D 700E 0093 2100 41FE","5.0253210611133605","-67.0"
"912.25","E280 1160 6000 0207 A652 5964","2.767301341345697","-64.0"
"912.25","E200 0000 0000 0000 0000 1A20","3.2827188860752723","-63.5"
"912.25","E200 0017 9408 0236 1560 799A","2.4850488763747385","-62.5"
"912.25","E200 0000 0000 0000 0000 1A10","1.6444274046134073","-65.0"
"912.25","E280 1160 6000 0207 A652 516D","1.4787574795217582","-26.0"
"912.25","E280 1160 6000 0207 A652 516D","1.4726215563702154","-26.0"
"912.25","E200 0000 0000 0000 0000 1A10","1.705786636128833","-64.0"
"912.25","E200 001D 700E 0093 2100 41FE","4.988505522204105","-68.0"
"912.25","E200 0000 0000 0000 0000 1A20","0.09203884727313846","-66.5"
"912.25","E200 0017 9408 0236 1560 799A","5.583690067903734","-63.0"
"912.25","E280 1160 6000 0207 A652 516D","1.4664856332186729","-26.0"
"912.25","E200 0000 0000 0000 0000 1A20","6.2463697682703305","-64.5"
"912.25","E200 0000 0000 0000 0000 1A10","1.6321555583103222","-66.0"
"917.25","E200 001D 700E 0093 2100 41FE","5.019185137961818","-67.0"
"917.25","E200 0017 9408 0236 1560 799A","0.3129320807286708","-63.5"
"917.25","E280 1160 6000 0207 A652 5964","5.491651220630596","-63.5"
"917.25","E280 1160 6000 0207 A652 516D","0.1043106935762236","-27.0"
"917.25","E200 0000 0000 0000 0000 1A10","6.056156150572511","-64.0"
"917.25","E200 0000 0000 0000 0000 1A21","0.6381360077604268","-68.5"
"917.25","E200 0000 0000 0000 0000 1A11","6.043884304269426","-67.5"
"917.25","E200 001D 700E 0093 2100 41FE","1.8775924843720249","-66.5"
"917.25","E200 0017 9408 0236 1560 799A","0.28225246497095796","-62.0"
"917.25","E280 1160 6000 0207 A652 516D","0.1043106935762236","-27.0"
"917.25","E200 0000 0000 0000 0000 1A10","6.160466844148735","-64.0"
"917.25","E280 1160 6000 0207 A652 5964","6.209554229361076","-63.0"
"917.25","E200 0000 0000 0000 0000 1A21","0.5767767762450011","-68.0"
"917.25","E200 0000 0000 0000 0000 1A11","6.2034183062095325","-68.0"
"917.25","E280 1160 6000 0207 A652 5964","5.9088939949354895","-63.0"
"917.25","E200 0000 0000 0000 0000 1A10","6.074563920027139","-63.0"
"917.25","E280 1160 6000 0207 A652 516D","0.1043106935762236","-27.0"
"917.25","E200 0017 9408 0236 1560 799A","0.03681553890925539","-63.0"
"917.25","E200 0000 0000 0000 0000 1A20","6.178874613603362","-64.5"
"917.25","E200 0000 0000 0000 0000 1A21","0.6565437772150544","-68.0"
"914.75","E280 1160 6000 0207 A652 5964","1.2333205534600555","-64.0"
