e280116060000207a652516d,4,906.75,2672,-37,1610528363330065,1610528363330065,
303515b89802de90400011e7,4,906.75,3476,-59,1610528363361291,1610528363361291,
e280116060000207a652516d,4,906.75,2660,-37,1610528363363141,1610528363363141,
e280116060000207a652516d,4,906.75,2676,-37,1610528363364829,1610528363364829,
303515b89802de90400011e7,4,906.75,3380,-60,1610528363365907,1610528363365907,
e280116060000207a652516d,4,906.75,2672,-37,1610528363397656,1610528363397656,
303515b89802de90400011e7,4,906.75,3444,-59,1610528363398386,1610528363398386,
e280116060000207a652516d,4,906.75,2680,-37,1610528363401285,1610528363401285,
303515b89802de90400011e7,4,906.75,3460,-60,1610528363401992,1610528363401992,
e280116060000207a652516d,4,924.25,3596,-37,1610528363433811,1610528363433811,
e280116060000207a652516d,4,924.25,3604,-37,1610528363435888,1610528363435888,
e280116060000207a652516d,4,924.25,3608,-37,1610528363468779,1610528363468779,
303515b89802de90400011e7,4,924.25,752,-63,1610528363469505,1610528363469505,
e280116060000207a652516d,4,924.25,3608,-37,1610528363471971,1610528363471971,
303515b89802de90400011e7,4,924.25,784,-63,1610528363472702,1610528363472702,
e280116060000207a652516d,4,924.25,3596,-37,1610528363503886,1610528363503886,
303515b89802de90400011e7,4,924.25,788,-63,1610528363504431,1610528363504431,
303515b89802de90400011e7,4,924.25,768,-64,1610528363507711,1610528363507711,
e280116060000207a652516d,4,924.25,3600,-37,1610528363508656,1610528363508656,
e280116060000207a652516d,4,924.25,3608,-37,1610528363541215,1610528363541215,
e280116060000207a652516d,4,924.25,3608,-37,1610528363543991,1610528363543991,
e280116060000207a652516d,4,924.25,3604,-37,1610528363576363,1610528363576363,
303515b89802de90400011e7,4,924.25,764,-63,1610528363576930,1610528363576930,
e280116060000207a652516d,4,924.25,3596,-37,1610528363579596,1610528363579596,
303515b89802de90400011e7,4,924.25,776,-64,1610528363580156,1610528363580156,
303515b89802de90400011e7,4,924.25,784,-64,1610528363612210,1610528363612210,
e280116060000207a652516d,4,924.25,3608,-37,1610528363612757,1610528363612757,
e280116060000207a652516d,4,924.25,3604,-37,1610528363615370,1610528363615370,
303515b89802de90400011e7,4,924.25,732,-63,1610528363616460,1610528363616460,
e280116060000207a652516d,4,904.75,1724,-36,1610528363648958,1610528363648958,
e280116060000207a652516d,4,904.75,1724,-36,1610528363651498,1610528363651498,
303515b89802de90400011e7,4,904.75,2556,-67,1610528363683233,1610528363683233,
e280116060000207a652516d,4,904.75,1724,-36,1610528363683776,1610528363683776,
e280116060000207a652516d,4,904.75,1736,-36,1610528363686808,1610528363686808,
303515b89802de90400011e7,4,904.75,2412,-67,1610528363687490,1610528363687490,
e280116060000207a652516d,4,904.75,1728,-36,1610528363719290,1610528363719290,
e280116060000207a652516d,4,904.75,1720,-36,1610528363721532,1610528363721532,
e280116060000207a652516d,4,904.75,1736,-36,1610528363753874,1610528363753874,
e280116060000207a652516d,4,904.75,1724,-36,1610528363757324,1610528363757324,
e280116060000207a652516d,4,904.75,1732,-36,1610528363789219,1610528363789219,
303515b89802de90400011e7,4,904.75,2292,-67,1610528363790205,1610528363790205,
303515b89802de90400011e7,4,904.75,2448,-66,1610528363791854,1610528363791854,
e280116060000207a652516d,4,904.75,1724,-36,1610528363793023,1610528363793023,
e280116060000207a652516d,4,904.75,1724,-36,1610528363825803,1610528363825803,
e280116060000207a652516d,4,904.75,1724,-36,1610528363828010,1610528363828010,
e280116060000207a652516d,4,907.25,680,-36,1610528363859661,1610528363859661,
e280116060000207a652516d,4,907.25,676,-36,1610528363862350,1610528363862350,
e280116060000207a652516d,4,907.25,676,-36,1610528363894426,1610528363894426,
e280116060000207a652516d,4,907.25,688,-36,1610528363898783,1610528363898783,
e280116060000207a652516d,4,907.25,684,-36,1610528363929972,1610528363929972,
e280116060000207a652516d,4,907.25,676,-36,1610528363932605,1610528363932605,
e280116060000207a652516d,4,907.25,684,-36,1610528363964927,1610528363964927,
e280116060000207a652516d,4,907.25,688,-36,1610528363967643,1610528363967643,
e280116060000207a652516d,4,907.25,688,-36,1610528363999823,1610528363999823,
e280116060000207a652516d,4,907.25,680,-36,1610528364002730,1610528364002730,
e280116060000207a652516d,4,907.25,684,-36,1610528364035090,1610528364035090,
e280116060000207a652516d,4,907.25,680,-36,1610528364037813,1610528364037813,
e280116060000207a652516d,4,919.75,292,-36,1610528364070374,1610528364070374,
e280116060000207a652516d,4,919.75,292,-37,1610528364072763,1610528364072763,
e280116060000207a652516d,4,919.75,292,-37,1610528364104881,1610528364104881,
e280116060000207a652516d,4,919.75,284,-37,1610528364107816,1610528364107816,
e280116060000207a652516d,4,919.75,292,-37,1610528364140960,1610528364140960,
e280116060000207a652516d,4,919.75,288,-37,1610528364143774,1610528364143774,
e280116060000207a652516d,4,919.75,296,-36,1610528364177483,1610528364177483,
e280116060000207a652516d,4,919.75,292,-37,1610528364179471,1610528364179471,
e280116060000207a652516d,4,919.75,296,-36,1610528364211520,1610528364211520,
e280116060000207a652516d,4,919.75,288,-37,1610528364216097,1610528364216097,
e280116060000207a652516d,4,919.75,288,-36,1610528364248652,1610528364248652,
e280116060000207a652516d,4,919.75,296,-36,1610528364250439,1610528364250439,
e280116060000207a652516d,4,908.25,2884,-37,1610528364312701,1610528364312701,
e280116060000207a652516d,4,908.25,2912,-37,1610528364315678,1610528364315678,
e280116060000207a652516d,4,908.25,2876,-37,1610528364377781,1610528364377781,
e280116060000207a652516d,4,908.25,2900,-37,1610528364380217,1610528364380217,
e280116060000207a652516d,4,908.25,2864,-37,1610528364441815,1610528364441815,
303515b89802de90400011e7,4,908.25,3808,-60,1610528364475871,1610528364475871,
e280116060000207a652516d,4,910.75,3336,-37,1610528364611383,1610528364611383,
303515b89802de90400011e7,4,910.75,296,-59,1610528364613015,1610528364613015,
e280116060000207a652516d,4,923.75,2124,-36,1610528364703929,1610528364703929,
303515b89802de90400011e7,4,923.75,2860,-65,1610528364705139,1610528364705139,
303515b89802de90400011e7,4,923.75,2796,-64,1610528364707632,1610528364707632,
e280116060000207a652516d,4,923.75,2120,-36,1610528364708407,1610528364708407,
e280116060000207a652516d,4,923.75,2116,-36,1610528364739977,1610528364739977,
303515b89802de90400011e7,4,923.75,3028,-65,1610528364740525,1610528364740525,
e280116060000207a652516d,4,923.75,2124,-36,1610528364743160,1610528364743160,
303515b89802de90400011e7,4,923.75,2928,-65,1610528364743824,1610528364743824,
e280116060000207a652516d,4,923.75,2120,-36,1610528364776423,1610528364776423,
303515b89802de90400011e7,4,923.75,2988,-66,1610528364776985,1610528364776985,
e280116060000207a652516d,4,923.75,2124,-36,1610528364779748,1610528364779748,
303515b89802de90400011e7,4,923.75,2888,-66,1610528364780411,1610528364780411,
303515b89802de90400011e7,4,923.75,2944,-65,1610528364812834,1610528364812834,
e280116060000207a652516d,4,923.75,2112,-36,1610528364814065,1610528364814065,
e280116060000207a652516d,4,923.75,2112,-36,1610528364815754,1610528364815754,
303515b89802de90400011e7,4,923.75,2876,-64,1610528364816579,1610528364816579,
e280116060000207a652516d,4,923.75,2120,-36,1610528364848469,1610528364848469,
303515b89802de90400011e7,4,923.75,2836,-65,1610528364849855,1610528364849855,
e280116060000207a652516d,4,923.75,2124,-36,1610528364851554,1610528364851554,
303515b89802de90400011e7,4,923.75,2780,-65,1610528364852516,1610528364852516,
e280116060000207a652516d,4,923.75,2128,-36,1610528364884128,1610528364884128,
303515b89802de90400011e7,4,923.75,2780,-65,1610528364885358,1610528364885358,
303515b89802de90400011e7,4,923.75,2984,-65,1610528364887581,1610528364887581,
e280116060000207a652516d,4,923.75,2116,-36,1610528364888241,1610528364888241,
303515b89802de90400011e7,4,914.75,4088,-61,1610528364920125,1610528364920125,
e280116060000207a652516d,4,914.75,3068,-38,1610528364920958,1610528364920958,
e280116060000207a652516d,4,914.75,3104,-37,1610528364923603,1610528364923603,
e280116060000207a652516d,4,914.75,3068,-38,1610528364955479,1610528364955479,
e280116060000207a652516d,4,914.75,3076,-38,1610528364958637,1610528364958637,
303515b89802de90400011e7,4,914.75,4008,-61,1610528364959410,1610528364959410,
e280116060000207a652516d,4,914.75,3048,-37,1610528364990419,1610528364990419,
303515b89802de90400011e7,4,914.75,32,-61,1610528364991395,1610528364991395,
e280116060000207a652516d,4,914.75,3084,-37,1610528364993843,1610528364993843,
e280116060000207a652516d,4,914.75,3060,-38,1610528365026506,1610528365026506,
e280116060000207a652516d,4,914.75,3084,-38,1610528365028953,1610528365028953,
303515b89802de90400011e7,4,914.75,4,-62,1610528365030717,1610528365030717,
e280116060000207a652516d,4,914.75,3052,-38,1610528365061785,1610528365061785,
e280116060000207a652516d,4,914.75,3020,-37,1610528365066026,1610528365066026,
e280116060000207a652516d,4,914.75,3076,-38,1610528365097735,1610528365097735,
303515b89802de90400011e7,4,914.75,4016,-61,1610528365099051,1610528365099051,
e280116060000207a652516d,4,914.75,3080,-37,1610528365102653,1610528365102653,
e280116060000207a652516d,4,914.25,1260,-36,1610528365134527,1610528365134527,
e280116060000207a652516d,4,914.25,1264,-36,1610528365137459,1610528365137459,
e280116060000207a652516d,4,914.25,1252,-36,1610528365169006,1610528365169006,
e280116060000207a652516d,4,914.25,1260,-36,1610528365172250,1610528365172250,
e280116060000207a652516d,4,914.25,1260,-36,1610528365204535,1610528365204535,
e280116060000207a652516d,4,914.25,1264,-36,1610528365207166,1610528365207166,
e280116060000207a652516d,4,914.25,1268,-36,1610528365239710,1610528365239710,
e280116060000207a652516d,4,914.25,1268,-36,1610528365242184,1610528365242184,
e280116060000207a652516d,4,914.25,1252,-36,1610528365274044,1610528365274044,
e280116060000207a652516d,4,914.25,1260,-36,1610528365276526,1610528365276526,
e280116060000207a652516d,4,914.25,1260,-36,1610528365309419,1610528365309419,
e280116060000207a652516d,4,914.25,1252,-36,1610528365311606,1610528365311606,
e280116060000207a652516d,4,924.75,92,-37,1610528365344475,1610528365344475,
e280116060000207a652516d,4,924.75,92,-37,1610528365346450,1610528365346450,
e280116060000207a652516d,4,924.75,92,-37,1610528365379071,1610528365379071,
e280116060000207a652516d,4,924.75,92,-37,1610528365382102,1610528365382102,
e280116060000207a652516d,4,924.75,96,-37,1610528365414437,1610528365414437,
e280116060000207a652516d,4,924.75,96,-37,1610528365417809,1610528365417809,
e280116060000207a652516d,4,924.75,92,-37,1610528365449922,1610528365449922,
e280116060000207a652516d,4,924.75,96,-37,1610528365452530,1610528365452530,
e280116060000207a652516d,4,924.75,92,-37,1610528365485813,1610528365485813,
e280116060000207a652516d,4,924.75,88,-37,1610528365487778,1610528365487778,
e280116060000207a652516d,4,924.75,84,-37,1610528365520737,1610528365520737,
e280116060000207a652516d,4,924.75,96,-37,1610528365523431,1610528365523431,
e280116060000207a652516d,4,909.75,4080,-37,1610528365556066,1610528365556066,
e280116060000207a652516d,4,909.75,4084,-37,1610528365559069,1610528365559069,
e280116060000207a652516d,4,909.75,4080,-37,1610528365591511,1610528365591511,
e280116060000207a652516d,4,909.75,4092,-37,1610528365594401,1610528365594401,
e280116060000207a652516d,4,909.75,4072,-37,1610528365627040,1610528365627040,
e280116060000207a652516d,4,909.75,4072,-37,1610528365630742,1610528365630742,
e280116060000207a652516d,4,909.75,4068,-37,1610528365663802,1610528365663802,
e280116060000207a652516d,4,909.75,4080,-37,1610528365667167,1610528365667167,
e280116060000207a652516d,4,909.75,4092,-37,1610528365698841,1610528365698841,
e280116060000207a652516d,4,909.75,4076,-37,1610528365701452,1610528365701452,
e280116060000207a652516d,4,909.75,4088,-37,1610528365734261,1610528365734261,
e280116060000207a652516d,4,909.75,4080,-37,1610528365736600,1610528365736600,
e280116060000207a652516d,4,905.75,1916,-36,1610528365769603,1610528365769603,
303515b89802de90400011e7,4,905.75,2800,-66,1610528365772929,1610528365772929,
e280116060000207a652516d,4,905.75,1920,-36,1610528365773473,1610528365773473,
e280116060000207a652516d,4,905.75,1936,-36,1610528365805215,1610528365805215,
e280116060000207a652516d,4,905.75,1920,-36,1610528365808070,1610528365808070,
e280116060000207a652516d,4,905.75,1920,-36,1610528365840102,1610528365840102,
303515b89802de90400011e7,4,905.75,2516,-65,1610528365841405,1610528365841405,
303515b89802de90400011e7,4,905.75,2588,-66,1610528365843168,1610528365843168,
e280116060000207a652516d,4,905.75,1916,-37,1610528365843879,1610528365843879,
303515b89802de90400011e7,4,905.75,2552,-65,1610528365875629,1610528365875629,
e280116060000207a652516d,4,905.75,1932,-36,1610528365876409,1610528365876409,
303515b89802de90400011e7,4,905.75,2644,-67,1610528365879115,1610528365879115,
e280116060000207a652516d,4,905.75,1920,-36,1610528365880574,1610528365880574,
e280116060000207a652516d,4,905.75,1912,-36,1610528365912266,1610528365912266,
303515b89802de90400011e7,4,905.75,2608,-66,1610528365913089,1610528365913089,
e280116060000207a652516d,4,905.75,1932,-36,1610528365915010,1610528365915010,
303515b89802de90400011e7,4,905.75,2688,-66,1610528365916140,1610528365916140,
e280116060000207a652516d,4,905.75,1924,-36,1610528365947514,1610528365947514,
303515b89802de90400011e7,4,905.75,2624,-65,1610528365948528,1610528365948528,
303515b89802de90400011e7,4,905.75,2532,-66,1610528365950376,1610528365950376,
e280116060000207a652516d,4,905.75,1932,-36,1610528365951313,1610528365951313,
e280116060000207a652516d,4,927.25,2404,-36,1610528365983542,1610528365983542,
303515b89802de90400011e7,4,927.25,3244,-63,1610528365984896,1610528365984896,
e280116060000207a652516d,4,927.25,2404,-36,1610528365987209,1610528365987209,
303515b89802de90400011e7,4,927.25,3160,-63,1610528365987754,1610528365987754,
e280116060000207a652516d,4,927.25,2412,-36,1610528366019371,1610528366019371,
303515b89802de90400011e7,4,927.25,3312,-64,1610528366019940,1610528366019940,
e280116060000207a652516d,4,927.25,2408,-36,1610528366022814,1610528366022814,
303515b89802de90400011e7,4,927.25,3308,-65,1610528366023755,1610528366023755,
e280116060000207a652516d,4,927.25,2412,-36,1610528366056377,1610528366056377,
303515b89802de90400011e7,4,927.25,3260,-64,1610528366057114,1610528366057114,
e280116060000207a652516d,4,927.25,2408,-36,1610528366059436,1610528366059436,
303515b89802de90400011e7,4,927.25,3264,-62,1610528366060270,1610528366060270,
e280116060000207a652516d,4,927.25,2408,-36,1610528366092275,1610528366092275,
303515b89802de90400011e7,4,927.25,3244,-63,1610528366093287,1610528366093287,
e280116060000207a652516d,4,927.25,2412,-36,1610528366094969,1610528366094969,
303515b89802de90400011e7,4,927.25,3248,-63,1610528366095656,1610528366095656,
303515b89802de90400011e7,4,927.25,3244,-63,1610528366128823,1610528366128823,
e280116060000207a652516d,4,927.25,2404,-36,1610528366129768,1610528366129768,
303515b89802de90400011e7,4,927.25,3264,-64,1610528366131966,1610528366131966,
e280116060000207a652516d,4,927.25,2400,-36,1610528366132563,1610528366132563,
e280116060000207a652516d,4,927.25,2404,-36,1610528366164443,1610528366164443,
303515b89802de90400011e7,4,927.25,3336,-64,1610528366165016,1610528366165016,
303515b89802de90400011e7,4,927.25,3316,-63,1610528366168152,1610528366168152,
e280116060000207a652516d,4,927.25,2412,-36,1610528366168690,1610528366168690,
e280116060000207a652516d,4,913.25,200,-37,1610528366200381,1610528366200381,
e280116060000207a652516d,4,913.25,196,-37,1610528366205041,1610528366205041,
e280116060000207a652516d,4,913.25,192,-37,1610528366237455,1610528366237455,
e280116060000207a652516d,4,913.25,192,-37,1610528366240449,1610528366240449,
e280116060000207a652516d,4,913.25,196,-37,1610528366272692,1610528366272692,
e280116060000207a652516d,4,913.25,188,-37,1610528366275930,1610528366275930,
e280116060000207a652516d,4,913.25,200,-37,1610528366308785,1610528366308785,
e280116060000207a652516d,4,913.25,192,-37,1610528366311726,1610528366311726,
e280116060000207a652516d,4,913.25,200,-37,1610528366344839,1610528366344839,
e280116060000207a652516d,4,913.25,200,-37,1610528366347401,1610528366347401,
e280116060000207a652516d,4,913.25,196,-37,1610528366379804,1610528366379804,
e280116060000207a652516d,4,913.25,196,-37,1610528366383210,1610528366383210,
e280116060000207a652516d,4,913.75,2760,-37,1610528366415026,1610528366415026,
e280116060000207a652516d,4,913.75,2844,-37,1610528366417437,1610528366417437,
e280116060000207a652516d,4,913.75,2724,-37,1610528366450361,1610528366450361,
e280116060000207a652516d,4,913.75,2744,-37,1610528366453100,1610528366453100,
e280116060000207a652516d,4,913.75,2728,-37,1610528366485000,1610528366485000,
303515b89802de90400011e7,4,913.75,3548,-60,1610528366486370,1610528366486370,
e280116060000207a652516d,4,913.75,2780,-37,1610528366488214,1610528366488214,
e280116060000207a652516d,4,913.75,2748,-37,1610528366520265,1610528366520265,
e280116060000207a652516d,4,913.75,2816,-37,1610528366522847,1610528366522847,
e280116060000207a652516d,4,913.75,2744,-37,1610528366554772,1610528366554772,
e280116060000207a652516d,4,913.75,2836,-37,1610528366557788,1610528366557788,
e280116060000207a652516d,4,913.75,2772,-37,1610528366589181,1610528366589181,
e280116060000207a652516d,4,913.75,2732,-37,1610528366591829,1610528366591829,
e280116060000207a652516d,4,922.75,504,-37,1610528366624676,1610528366624676,
e280116060000207a652516d,4,922.75,496,-37,1610528366627598,1610528366627598,
e280116060000207a652516d,4,922.75,508,-37,1610528366660708,1610528366660708,
e280116060000207a652516d,4,922.75,516,-37,1610528366663424,1610528366663424,
e280116060000207a652516d,4,922.75,508,-37,1610528366695778,1610528366695778,
e280116060000207a652516d,4,922.75,504,-37,1610528366698390,1610528366698390,
e280116060000207a652516d,4,922.75,500,-37,1610528366730878,1610528366730878,
e280116060000207a652516d,4,922.75,512,-37,1610528366733520,1610528366733520,
e280116060000207a652516d,4,922.75,504,-37,1610528366766078,1610528366766078,
e280116060000207a652516d,4,922.75,508,-37,1610528366768078,1610528366768078,
e280116060000207a652516d,4,922.75,500,-37,1610528366800642,1610528366800642,
e280116060000207a652516d,4,922.75,504,-37,1610528366803425,1610528366803425,
e280116060000207a652516d,4,918.25,3420,-37,1610528366835911,1610528366835911,
303515b89802de90400011e7,4,918.25,536,-64,1610528366838305,1610528366838305,
e280116060000207a652516d,4,918.25,3420,-37,1610528366839768,1610528366839768,
e280116060000207a652516d,4,918.25,3420,-37,1610528366870906,1610528366870906,
303515b89802de90400011e7,4,918.25,524,-63,1610528366871997,1610528366871997,
303515b89802de90400011e7,4,918.25,496,-63,1610528366874871,1610528366874871,
e280116060000207a652516d,4,918.25,3420,-37,1610528366876093,1610528366876093,
303515b89802de90400011e7,4,918.25,564,-63,1610528366907680,1610528366907680,
e280116060000207a652516d,4,918.25,3424,-37,1610528366908507,1610528366908507,
e280116060000207a652516d,4,918.25,3416,-37,1610528366910834,1610528366910834,
303515b89802de90400011e7,4,918.25,536,-64,1610528366911955,1610528366911955,
e280116060000207a652516d,4,918.25,3416,-37,1610528366943207,1610528366943207,
303515b89802de90400011e7,4,918.25,548,-63,1610528366944356,1610528366944356,
303515b89802de90400011e7,4,918.25,552,-64,1610528366946437,1610528366946437,
e280116060000207a652516d,4,918.25,3416,-37,1610528366947602,1610528366947602,
e280116060000207a652516d,4,918.25,3424,-37,1610528366979938,1610528366979938,
303515b89802de90400011e7,4,918.25,524,-63,1610528366980884,1610528366980884,
e280116060000207a652516d,4,918.25,3420,-37,1610528366982464,1610528366982464,
303515b89802de90400011e7,4,918.25,464,-63,1610528366983716,1610528366983716,
303515b89802de90400011e7,4,918.25,572,-63,1610528367015127,1610528367015127,
e280116060000207a652516d,4,918.25,3424,-37,1610528367015678,1610528367015678,
e280116060000207a652516d,4,918.25,3420,-37,1610528367019249,1610528367019249,
303515b89802de90400011e7,4,918.25,448,-63,1610528367019794,1610528367019794,
e280116060000207a652516d,4,920.25,776,-36,1610528367051741,1610528367051741,
e280116060000207a652516d,4,920.25,772,-36,1610528367054547,1610528367054547,
e280116060000207a652516d,4,920.25,772,-36,1610528367086799,1610528367086799,
e280116060000207a652516d,4,920.25,780,-36,1610528367088923,1610528367088923,
e280116060000207a652516d,4,920.25,772,-36,1610528367121620,1610528367121620,
e280116060000207a652516d,4,920.25,772,-36,1610528367123854,1610528367123854,
e280116060000207a652516d,4,920.25,772,-36,1610528367155749,1610528367155749,
e280116060000207a652516d,4,920.25,780,-36,1610528367158301,1610528367158301,
e280116060000207a652516d,4,920.25,776,-36,1610528367191423,1610528367191423,
e280116060000207a652516d,4,920.25,780,-36,1610528367194115,1610528367194115,
e280116060000207a652516d,4,920.25,780,-36,1610528367225903,1610528367225903,
e280116060000207a652516d,4,920.25,780,-36,1610528367230057,1610528367230057,
e280116060000207a652516d,4,926.75,2592,-38,1610528367261763,1610528367261763,
303515b89802de90400011e7,4,926.75,3284,-60,1610528367262716,1610528367262716,
303515b89802de90400011e7,4,926.75,3200,-59,1610528367266030,1610528367266030,
e280116060000207a652516d,4,926.75,2600,-38,1610528367266722,1610528367266722,
e280116060000207a652516d,4,926.75,2596,-38,1610528367299498,1610528367299498,
303515b89802de90400011e7,4,926.75,3280,-59,1610528367300191,1610528367300191,
e280116060000207a652516d,4,926.75,2592,-38,1610528367302175,1610528367302175,
303515b89802de90400011e7,4,926.75,3284,-60,1610528367302914,1610528367302914,
e280116060000207a652516d,4,926.75,2596,-38,1610528367334703,1610528367334703,
303515b89802de90400011e7,4,926.75,3300,-60,1610528367335277,1610528367335277,
303515b89802de90400011e7,4,926.75,3296,-60,1610528367338160,1610528367338160,
e280116060000207a652516d,4,926.75,2588,-38,1610528367339359,1610528367339359,
303515b89802de90400011e7,4,926.75,3284,-59,1610528367371196,1610528367371196,
e280116060000207a652516d,4,926.75,2596,-37,1610528367372022,1610528367372022,
303515b89802de90400011e7,4,926.75,3228,-60,1610528367374136,1610528367374136,
e280116060000207a652516d,4,926.75,2592,-38,1610528367374690,1610528367374690,
e280116060000207a652516d,4,926.75,2592,-38,1610528367407211,1610528367407211,
303515b89802de90400011e7,4,926.75,3348,-60,1610528367408327,1610528367408327,
303515b89802de90400011e7,4,926.75,3284,-60,1610528367410463,1610528367410463,
e280116060000207a652516d,4,926.75,2600,-38,1610528367411120,1610528367411120,
e280116060000207a652516d,4,926.75,2596,-37,1610528367442990,1610528367442990,
303515b89802de90400011e7,4,926.75,3316,-60,1610528367443603,1610528367443603,
e280116060000207a652516d,4,926.75,2604,-38,1610528367446640,1610528367446640,
303515b89802de90400011e7,4,926.75,3312,-59,1610528367447443,1610528367447443,
e280116060000207a652516d,4,916.75,1088,-36,1610528367480361,1610528367480361,
e280116060000207a652516d,4,916.75,1072,-36,1610528367483256,1610528367483256,
e280116060000207a652516d,4,916.75,1076,-37,1610528367515019,1610528367515019,
e280116060000207a652516d,4,916.75,1076,-37,1610528367517464,1610528367517464,
e280116060000207a652516d,4,916.75,1076,-36,1610528367550621,1610528367550621,
e280116060000207a652516d,4,916.75,1076,-37,1610528367552549,1610528367552549,
e280116060000207a652516d,4,916.75,1076,-36,1610528367584730,1610528367584730,
e280116060000207a652516d,4,916.75,1068,-36,1610528367588463,1610528367588463,
e280116060000207a652516d,4,916.75,1072,-36,1610528367619821,1610528367619821,
e280116060000207a652516d,4,916.75,1076,-36,1610528367623225,1610528367623225,
e280116060000207a652516d,4,916.75,1072,-36,1610528367655081,1610528367655081,
e280116060000207a652516d,4,916.75,1076,-36,1610528367657785,1610528367657785,
303515b89802de90400011e7,4,917.25,52,-61,1610528367689754,1610528367689754,
e280116060000207a652516d,4,917.25,3164,-37,1610528367690305,1610528367690305,
e280116060000207a652516d,4,917.25,3200,-37,1610528367693657,1610528367693657,
303515b89802de90400011e7,4,917.25,44,-61,1610528367728536,1610528367728536,
e280116060000207a652516d,4,917.25,3152,-37,1610528367759475,1610528367759475,
303515b89802de90400011e7,4,917.25,164,-61,1610528367760264,1610528367760264,
e280116060000207a652516d,4,917.25,3228,-37,1610528367763617,1610528367763617,
e280116060000207a652516d,4,917.25,3164,-37,1610528367825545,1610528367825545,
e280116060000207a652516d,4,917.25,3128,-37,1610528367861664,1610528367861664,
e280116060000207a652516d,4,909.25,2296,-37,1610528367894719,1610528367894719,
e280116060000207a652516d,4,909.25,2288,-37,1610528367898120,1610528367898120,
303515b89802de90400011e7,4,909.25,2840,-60,1610528367898930,1610528367898930,
303515b89802de90400011e7,4,909.25,2800,-59,1610528367931391,1610528367931391,
e280116060000207a652516d,4,909.25,2284,-37,1610528367932052,1610528367932052,
e280116060000207a652516d,4,909.25,2276,-37,1610528367934772,1610528367934772,
303515b89802de90400011e7,4,909.25,2864,-59,1610528367935327,1610528367935327,
e280116060000207a652516d,4,909.25,2296,-37,1610528367968164,1610528367968164,
303515b89802de90400011e7,4,909.25,2808,-60,1610528367968731,1610528367968731,
303515b89802de90400011e7,4,909.25,2844,-59,1610528367971207,1610528367971207,
e280116060000207a652516d,4,909.25,2288,-37,1610528367971746,1610528367971746,
303515b89802de90400011e7,4,909.25,2844,-60,1610528368003857,1610528368003857,
e280116060000207a652516d,4,909.25,2296,-37,1610528368004630,1610528368004630,
e280116060000207a652516d,4,909.25,2288,-37,1610528368007560,1610528368007560,
303515b89802de90400011e7,4,909.25,2900,-59,1610528368008620,1610528368008620,
303515b89802de90400011e7,4,909.25,2820,-59,1610528368041327,1610528368041327,
e280116060000207a652516d,4,909.25,2288,-37,1610528368041986,1610528368041986,
