CHANNEL,RSSI,PHASE
902.75,-48.98994974874372,0.04375314046250703
903.25,-49.00753768844221,6.1923181437243295
903.75,-48.42964824120603,6.05335027616653
904.25,-48.505025125628144,5.913241558575527
904.75,-48.005025125628144,5.789690583358286
905.25,-48.10301507537689,5.66382707428996
905.75,-48.447236180904525,5.528775097386663
906.25,-48.0,5.401123228806832
906.75,-47.61557788944724,5.280933136119832
907.25,-47.494974874371856,5.122817488275057
907.75,-47.005025125628144,4.987056334324092
908.25,-47.482412060301506,4.850308499263332
908.75,-47.50251256281407,4.695029559609219
909.25,-47.32663316582914,4.548137409388373
909.75,-47.0,4.438523304846996
910.25,-46.99748743718593,4.289565291052512
910.75,-46.517587939698494,4.159508387267556
911.25,-47.0,4.008885349100292
911.75,-47.0,3.8872152347485986
912.25,-46.94472361809045,3.724721189479105
912.75,-46.5,3.6008927101997332
913.25,-46.5,3.4476488003345747
913.75,-46.47989949748744,3.3002324757741475
914.25,-46.994974874371856,3.1345008831131365
914.75,-46.5,3.0005589224583575
915.25,-46.005025125628144,2.86112854813034
915.75,-46.0,2.731410815976875
916.25,-46.0,2.6017239176080906
916.75,-46.0,2.4709886705601485
917.25,-46.0,2.3273957353001804
917.75,-46.0,2.1956738071424424
918.25,-45.505025125628144,2.07347951845117
918.75,-45.5,1.9491268648322193
919.25,-45.5,1.8368610548082673
919.75,-45.5,1.7110900470939854
920.25,-45.5,1.5814648162945635
920.75,-45.5,1.4735157361259679
921.25,-45.0,1.3564706894764427
921.75,-45.0,1.2017467579465901
922.25,-44.99246231155779,1.0926876615294743
922.75,-45.0,0.9285285918871999
923.25,-44.994974874371856,0.7873715256170399
923.75,-44.5,0.6323084224556953
924.25,-44.005025125628144,0.4941422332996037
924.75,-44.0,0.34496838301235283
925.25,-44.0,0.1995562544561984
925.75,-44.0,0.04375314046250703
926.25,-44.0,6.184640531338731
926.75,-43.5,6.01644223590323
927.25,-43.0,5.87830688053182
