DISTANCE,CHANNEL,RSSI,PHASE
30.0,902.75,-32.5,1.8543438107224617
30.0,903.25,-33.0,1.7361270802550537
30.0,903.75,-33.0,1.6147036361808091
30.0,904.25,-33.0,1.5047811937926219
30.0,904.75,-32.994974874371856,1.3560081827062258
30.0,905.25,-32.5,1.2340605642924023
30.0,905.75,-32.5,1.1057303524495876
30.0,906.25,-32.5,0.9820868758783026
30.0,906.75,-33.0,0.8578267236133954
30.0,907.25,-33.0,0.7224664088632856
30.0,907.75,-32.5,0.5870444265438135
30.0,908.25,-32.5,0.4521466185639205
30.0,908.75,-32.5,0.32508059189303146
30.0,909.25,-32.5,0.1901519501284573
30.0,909.75,-33.0,0.048748213580848215
30.0,910.25,-33.0,-0.0678034925137796
30.0,910.75,-32.5,-0.2221574186274582
30.0,911.25,-32.5,-0.35662355362181675
30.0,911.75,-32.5,-0.49241554135746046
30.0,912.25,-32.5,-0.6213932626785788
30.0,912.75,-33.0,-0.753207692190359
30.0,913.25,-33.0,-0.8774370106705858
30.0,913.75,-32.5,-1.0240516568293039
30.0,914.25,-32.5,-1.1425458913588429
30.0,914.75,-32.5,-1.2703827626467588
30.0,915.25,-32.99748743718593,-1.4024438624359892
30.0,915.75,-33.0,-1.5277831971647347
30.0,916.25,-33.5,-1.6287638419953998
30.0,916.75,-33.0,-1.7673000365676632
30.0,917.25,-33.0,-1.8880143035942432
30.0,917.75,-33.0,-2.0051826853824934
30.0,918.25,-33.0,-2.12309107800309
30.0,918.75,-33.5,-2.2392727786815447
30.0,919.25,-33.5,-2.3610662281719614
30.0,919.75,-33.5,-2.497289888893143
30.0,920.25,-33.0,-2.627994302156403
30.0,920.75,-33.0,-2.747999392135316
30.0,921.25,-33.0,-2.872352045754267
30.0,921.75,-33.5,-3.0051839901605253
30.0,922.25,-33.5,-3.135487564222932
30.0,922.75,-33.5,-3.2544443055226875
30.0,923.25,-33.00251256281407,-3.3877079229144798
30.0,923.75,-33.0,-3.5279708094288877
30.0,924.25,-33.0,-3.6378624180323937
30.0,924.75,-33.0,-3.765730123104992
30.0,925.25,-33.5,-3.8803701345493904
30.0,925.75,-33.5,-3.9976001839070023
30.0,926.25,-33.0,-4.129537948557509
30.0,926.75,-33.0,-4.257590656338193
30.0,927.25,-33.0,-4.368530613620857
33.0,902.75,-34.5,0.4433898237144828
33.0,903.25,-34.5,0.3363349233016397
33.0,903.75,-34.5,0.20778887496605702
33.0,904.25,-35.0,0.08436123488753998
33.0,904.75,-35.005025125628144,-0.03922057411438118
33.0,905.25,-35.0,-0.16483741290525789
33.0,905.75,-34.56030150753769,-0.27956992570370076
33.0,906.25,-34.5,-0.40494009421712907
33.0,906.75,-34.5,-0.5211526286802641
33.0,907.25,-34.5,-0.6499145135086133
33.0,907.75,-35.0,-0.7633828411351278
33.0,908.25,-34.5,-0.8835112662527678
33.0,908.75,-34.5,-1.0252850082165503
33.0,909.25,-34.0,-1.1403258588618028
33.0,909.75,-34.0,-1.2585425893292106
33.0,910.25,-34.0,-1.3754334670553305
33.0,910.75,-34.5,-1.5020678207406828
33.0,911.25,-34.5,-1.6124836036837698
33.0,911.75,-34.5,-1.7432805183010727
33.0,912.25,-34.0,-1.8769758086784014
33.0,912.75,-34.0,-2.005491023229305
33.0,913.25,-34.0,-2.1212410509222224
33.0,913.75,-34.5,-2.255028842653595
33.0,914.25,-34.505025125628144,-2.3753422704793192
33.0,914.75,-34.5,-2.519366878724823
33.0,915.25,-34.5,-2.652815498824704
33.0,915.75,-34.0,-2.778555672754305
33.0,916.25,-34.5,-2.897574081623422
33.0,916.75,-34.5,-3.02599679482028
33.0,917.25,-35.0,-3.151952805242649
33.0,917.75,-34.5,-3.2760279547994697
33.0,918.25,-34.49748743718593,-3.3931963365877196
33.0,918.75,-34.0,-3.534815909628096
33.0,919.25,-34.0,-3.638602428864741
33.0,919.75,-34.0,-3.7569116606861916
33.0,920.25,-34.0,-3.872415018101661
33.0,920.75,-34.0,-3.9978776879691327
33.0,921.25,-34.0,-4.125282886271515
33.0,921.75,-33.5,-4.252163910234316
33.0,922.25,-33.5,-4.364553055396993
33.0,922.75,-33.5,-4.497600836296019
33.0,923.25,-33.5,-4.623464345364344
33.0,923.75,-34.0,-4.761383864242987
33.0,924.25,-33.5,-4.886569030048327
33.0,924.75,-33.5,-5.000654033368465
33.0,925.25,-33.01005025125628,-5.145387818661636
33.0,925.75,-33.494974874371856,-5.285188198405827
33.0,926.25,-33.5,-5.401585735577049
33.0,926.75,-33.5,-5.539505254455691
33.0,927.25,-33.0,-5.698576749625581
36.0,902.75,-35.50251256281407,-0.6346209563067786
36.0,903.25,-36.0,-0.7562602368737918
36.0,903.75,-36.0,-0.8669226900943245
36.0,904.25,-35.5,-1.00049464533293
36.0,904.75,-35.5,-1.1258956476310393
36.0,905.25,-35.5,-1.2332588858906925
36.0,905.75,-35.5,-1.3558848475675012
36.0,906.25,-35.5,-1.4680889900220908
36.0,906.75,-36.0,-1.5861515515660933
36.0,907.25,-35.5,-1.7049849577271248
36.0,907.75,-35.5,-1.8297384505469276
36.0,908.25,-35.5,-1.953751932534388
36.0,908.75,-35.5,-2.0738495238673433
36.0,909.25,-35.5,-2.1937929462768944
36.0,909.75,-35.5,-2.317991430972439
36.0,910.25,-35.5,-2.4514092172876376
36.0,910.75,-35.5,-2.5948479836242013
36.0,911.25,-35.00251256281407,-2.7159939236363155
36.0,911.75,-35.0,-2.841240757011018
36.0,912.25,-35.5,-2.9754910555126077
36.0,912.75,-35.5,-3.1084155012729098
36.0,913.25,-35.5,-3.237239053670623
36.0,913.75,-35.49748743718593,-3.386135399895742
36.0,914.25,-35.0,-3.506140489874656
36.0,914.75,-35.0,-3.6312331543259537
36.0,915.25,-35.0,-3.761382559464954
36.0,915.75,-35.5,-3.877780096636176
36.0,916.25,-35.5,-3.9871475309001037
36.0,916.75,-35.0,-4.1335771743507355
36.0,917.25,-35.0,-4.255401457625834
36.0,917.75,-35.0,-4.373525686739198
36.0,918.25,-35.0,-4.481813938539286
36.0,918.75,-35.0,-4.609496640903798
36.0,919.25,-35.5,-4.737950187885337
36.0,919.75,-35.0,-4.833164914980631
36.0,920.25,-35.0,-4.9772203570108156
36.0,920.75,-34.5,-5.093741229320762
36.0,921.25,-34.5,-5.213992989577124
36.0,921.75,-34.50251256281407,-5.338037305349263
36.0,922.25,-35.0,-5.4581965642515815
36.0,922.75,-35.0,-5.581994209746273
36.0,923.25,-34.5,-5.72472379903517
36.0,923.75,-34.005025125628144,-5.864647513918085
36.0,924.25,-34.0,-5.9991753164818045
36.0,924.75,-34.5,-6.139561538134937
36.0,925.25,-34.5,-6.283185307179586
36.0,925.75,-34.0,-6.427209915425091
36.0,926.25,-33.5,-6.57962131310386
36.0,926.75,-33.5,-6.71223742101735
