DISTANCE,CHANNEL,RSSI,PHASE
30.0,902.75,-35.50251256281407,1.3724734237259428
30.0,903.25,-35.5,1.24392737539036
30.0,903.75,-35.5,1.1166763460113844
30.0,904.25,-35.5,0.9812235299072312
30.0,904.75,-36.0,0.8440440218609355
30.0,905.25,-36.0,0.6946235012962356
30.0,905.75,-35.5,0.5383270467476464
30.0,906.25,-35.5,0.39951334811325134
30.0,906.75,-35.50251256281407,0.26125465760311634
30.0,907.25,-36.0,0.11596586418568634
30.0,907.75,-36.5,-0.037678884880326
30.0,908.25,-36.0,-0.1892269365880237
30.0,908.75,-35.50251256281407,-0.33090817719776044
30.0,909.25,-35.5,-0.47240441509941533
30.0,909.75,-36.0,-0.6098614272078411
30.0,910.25,-36.0,-0.7462392568524283
30.0,910.75,-36.0,-0.8744461335565177
30.0,911.25,-36.0,-1.019056583710963
30.0,911.75,-35.5,-1.1471401252763291
30.0,912.25,-35.50251256281407,-1.2772895304153309
30.0,912.75,-36.0,-1.4076239382624172
30.0,913.25,-36.494974874371856,-1.5387908582958945
30.0,913.75,-36.0,-1.6487749682534467
30.0,914.25,-36.0,-1.810960675676128
30.0,914.75,-35.5,-1.9504835513581869
30.0,915.25,-35.99748743718593,-2.086923048572138
30.0,915.75,-36.0,-2.2191383172847736
30.0,916.25,-36.5,-2.3525561035999725
30.0,916.75,-36.0,-2.5237761099342237
30.0,917.25,-35.99748743718593,-2.6570088935413367
30.0,917.75,-35.5,-2.8036852072694165
30.0,918.25,-36.0,-2.948418992562586
30.0,918.75,-36.0,-3.0924436008080898
30.0,919.25,-36.0,-3.224350531673914
30.0,919.75,-36.0,-3.384902048508499
30.0,920.25,-35.5,-3.5203240308279704
30.0,920.75,-35.5,-3.6524467981865625
30.0,921.25,-35.99748743718593,-3.7954230577529096
30.0,921.75,-36.0,-3.9237532695957245
30.0,922.25,-36.0,-4.0624436330913944
30.0,922.75,-35.5,-4.192007196321454
30.0,923.25,-35.5,-4.320460743302993
30.0,923.75,-35.5,-4.4473417672657956
30.0,924.25,-35.5,-4.575610311539248
30.0,924.75,-36.0,-4.711063127643401
30.0,925.25,-35.994974874371856,-4.829495694603578
30.0,925.75,-35.5,-4.982677936899374
30.0,926.25,-35.005025125628144,-5.132098457464073
30.0,926.75,-35.49748743718593,-5.265022903224375
30.0,927.25,-35.5,-5.398934030094472
33.0,902.75,-37.0,0.19477701783062504
