DISTANCE,CHANNEL,RSSI,PHASE
0.0,902.75,-22.0,2.485449715575593
0.0,903.25,-22.5,2.356225323977026
0.0,903.75,-22.002512562814072,2.208500661569788
0.0,904.25,-22.0,2.0678677696392067
0.0,904.75,-22.0,1.934141645477196
0.0,905.25,-22.0,1.8039614065535143
0.0,905.75,-22.5,1.6566992509164924
0.0,906.25,-22.50502512562814,1.5458209612031908
0.0,906.75,-22.5,1.371733412893596
0.0,907.25,-22.0,1.239456476611598
0.0,907.75,-22.0,1.098515246834206
0.0,908.25,-22.5,0.9633707685768638
0.0,908.75,-22.5,0.8216895279671247
0.0,909.25,-22.5,0.6802549576348345
0.0,909.75,-22.5,0.5220159746513348
0.0,910.25,-22.5,0.3795022218552054
0.0,910.75,-22.5,0.22712165796111825
0.0,911.25,-22.99748743718593,0.07363107781851078
0.0,911.75,-23.0,-0.07051686556571912
0.0,912.25,-22.5,-0.23775931367610426
0.0,912.75,-22.5,-0.4004383616536833
0.0,913.25,-22.5,-0.5361995156046495
0.0,913.75,-22.5,-0.6872542267574477
0.0,914.25,-22.5,-0.8331596958684999
0.0,914.75,-22.06030150753769,-0.9921695234690269
0.0,915.25,-22.0,-1.1348066114038815
0.0,915.75,-22.0,-1.2701360923693095
0.0,916.25,-22.5,-1.4155482209254648
0.0,916.75,-22.50502512562814,-1.541596732701879
0.0,917.25,-22.5,-1.6811812759533007
0.0,917.75,-22.5,-1.84053027518532
0.0,918.25,-22.5,-1.9749039088256346
0.0,918.75,-22.5,-2.11732516026772
0.0,919.25,-23.0,-2.252685475017831
0.0,919.75,-23.5,-2.4091977660591875
0.0,920.25,-23.482412060301503,-2.5671900787652384
0.0,920.75,-23.0,-2.7053562679213297
0.0,921.25,-23.5,-2.847006674746388
0.0,921.75,-23.5,-2.988934585633576
0.0,922.25,-24.0,-3.1344700493284536
0.0,922.75,-24.0,-3.269213688384943
0.0,923.25,-23.5,-3.417647527839848
0.0,923.75,-23.5,-3.5494619573516273
0.0,924.25,-23.5,-3.6876898140770815
0.0,924.75,-24.0,-3.8076640702713136
0.0,925.25,-24.00251256281407,-3.9272991548340532
0.0,925.75,-24.06030150753769,-3.700023327949529
0.0,926.25,-24.00502512562814,-4.190326755056333
0.0,926.75,-24.00251256281407,-4.316144013447636
