DISTANCE,CHANNEL,RSSI,PHASE
55,902.75,-54.005025125628144,0.9118475143747148
55,903.25,-54.5,0.7776280496578064
55,903.75,-54.5,0.5958628889626134
55,904.25,-54.005025125628144,0.47928034908330464
55,904.75,-54.0,0.34783592498769683
55,905.25,-54.49748743718593,0.20917639527670734
55,905.75,-54.5,0.06320925859629276
55,906.25,-55.0,6.243286389802219
55,906.75,-54.5,6.125593833674389
55,907.25,-54.5,5.976882490157355
55,907.75,-54.0,5.838253794231048
55,908.25,-54.0,5.688494102034856
55,908.75,-54.0,5.563617274076325
55,909.25,-54.0,5.420301842878487
55,909.75,-53.5,5.245967624291445
55,910.25,-53.5,5.097317948343773
55,910.75,-53.5,4.921442040522672
55,911.25,-53.5,4.773347372699261
55,911.75,-53.5,4.625992715708195
55,912.25,-53.494974874371856,4.481690603400563
55,912.75,-53.0,4.335384295088654
55,913.25,-53.0,4.1505974234947125
55,913.75,-53.5,4.00746699500496
55,914.25,-53.5,3.8694858085569557
55,914.75,-53.5,3.6898790127894405
55,915.25,-53.49748743718593,3.567283884897314
55,915.75,-53.005025125628144,3.421347582001581
55,916.25,-53.5,3.264095280127876
55,916.75,-53.5,3.1129480676210344
55,917.25,-53.5,2.9979688845451435
55,917.75,-53.0,2.850675895123441
55,918.25,-53.0,2.6866709944045724
55,918.75,-52.994974874371856,2.5508481728842454
55,919.25,-53.0,2.4042951942948894
55,919.75,-53.0,2.2702298985013867
55,920.25,-52.93969849246231,2.16058496017533
55,920.75,-52.5,1.9602886948867846
55,921.25,-52.5,1.8556388296790685
55,921.75,-52.5,1.6775737231456096
55,922.25,-53.0,1.525563164667696
55,922.75,-52.5,1.3608182531164803
55,923.25,-52.0,1.2363422643588051
55,923.75,-52.0,1.0723681974246173
55,924.25,-52.49748743718593,0.9042007357737976
55,924.75,-52.5,0.759035277495092
55,925.25,-52.0,0.5998712809711588
55,925.75,-52.0,0.4328446693535403
55,926.25,-52.0,0.26785308752487563
55,926.75,-52.0,0.10360151652855788
55,927.25,-52.5,6.223953606807157
65,902.75,-55.0,3.5149281185087746
65,903.25,-55.0,3.3707801751245468
65,903.75,-55.0,3.2200954693879202
65,904.25,-55.5,3.067098229800211
65,904.75,-54.99748743718593,2.9143784942746316
65,905.25,-54.50251256281407,2.7637246223226875
65,905.75,-54.50251256281407,2.6368435983598846
65,906.25,-54.505025125628144,2.4762612477406196
65,906.75,-55.0,2.3257923784967627
65,907.25,-54.505025125628144,2.138847141975141
65,907.75,-54.5,2.005984363784202
65,908.25,-54.5,1.8679723435515159
65,908.75,-54.5,1.6914489262521128
65,909.25,-55.0,1.5474551517912896
65,909.75,-55.00251256281407,1.4107073167305297
65,910.25,-55.0,1.2715852802493235
65,910.75,-54.99748743718593,1.1386300007043408
65,911.25,-55.0,1.012951494344102
65,911.75,-55.0,0.8841587757310705
65,912.25,-55.5,0.7428783743221861
65,912.75,-55.0,0.5856569062331632
65,913.25,-55.0,0.4631542796950798
65,913.75,-55.0,0.33898662878421587
65,914.25,-55.0,0.2145106400265408
65,914.75,-55.0,0.050721575800439796
65,915.25,-55.0,6.1990707425694955
65,915.75,-54.5,6.038303389242143
65,916.25,-54.0,5.892212917423005
65,916.75,-54.0,5.740510696791901
65,917.25,-54.0,5.576906635273887
65,917.75,-54.0,5.402264078840033
65,918.25,-53.51005025125628,5.23070490087429
65,918.75,-53.5,5.077368489655089
65,919.25,-53.5,4.925666269023985
65,919.75,-54.0,4.770880669924772
65,920.25,-54.0,4.630648617195044
65,920.75,-53.5,4.446478421294724
65,921.25,-53.5,4.302607981972626
65,921.75,-53.99748743718593,4.153094960053883
65,922.25,-54.0,4.020355517001668
65,922.75,-54.49748743718593,3.8823743305536627
65,923.25,-54.0,3.724690355694423
65,923.75,-53.505025125628144,3.5842116326872477
65,924.25,-53.5,3.435222785108084
65,924.75,-53.99748743718593,3.2789263305594947
65,925.25,-54.0,3.1060104660677825
65,925.75,-53.5,2.9601666645260925
65,926.25,-53.0,2.7981967935961776
65,926.75,-53.0,2.63890946193352
65,927.25,-53.0,2.4618927040792187
75,902.75,-56.0,0.3591519239656673
75,903.25,-56.0,0.21790235634146382
75,903.75,-56.5,0.0393439092531071
75,904.25,-56.5,6.186953065189817
75,904.75,-56.0,6.038334223026824
75,905.25,-56.0,5.8726642979351755
75,905.75,-56.0,5.720222066471726
75,906.25,-56.0,5.591984355982955
75,906.75,-56.5,5.481661074393913
75,907.25,-56.0,5.353731701751953
75,907.75,-55.50251256281407,5.211772957080083
75,908.25,-55.5,5.063585787902628
75,908.75,-55.5,4.907381834708082
75,909.25,-56.0,4.754847101890589
75,909.75,-55.50753768844221,4.602312369073097
75,910.25,-55.5,4.449315129485387
75,910.75,-55.0,4.265083266015705
75,911.25,-55.0,4.091334889337602
75,911.75,-55.5,3.9624496693705273
75,912.25,-55.0,3.7564491539159754
75,912.75,-55.0,3.5891142044515463
75,913.25,-55.0,3.4319235701472044
75,913.75,-55.0,3.2525326108724575
75,914.25,-55.5,3.0798017490888316
75,914.75,-55.0,2.9047891872388036
75,915.25,-55.0,2.7504044273404435
75,915.75,-55.0,2.605670642047274
75,916.25,-55.0,2.456095952559168
75,916.75,-55.5,2.330448279983611
75,917.25,-55.5,2.170667607766055
75,917.75,-55.0,2.0703036386290146
75,918.25,-55.0,1.943422614666213
75,918.75,-54.505025125628144,1.758173236302053
75,919.25,-55.0,1.6223504147817267
75,919.75,-55.0,1.4778016321966434
75,920.25,-54.99748743718593,1.3322045009324024
75,920.75,-54.5,1.1905849278920253
75,921.25,-54.5,1.0301567461961663
75,921.75,-54.5,0.8905722029447432
75,922.25,-54.99748743718593,0.7356324349221232
75,922.75,-54.5,0.5196109394462075
75,923.25,-54.0,0.37407547575132866
75,923.75,-54.5,0.21728568064784148
75,924.25,-54.5,0.06391843564395848
75,924.75,-54.5,6.182173828564243
75,925.25,-54.494974874371856,6.017891423783243
75,925.75,-54.0,5.865418358535113
75,926.25,-54.0,5.728053847780731
75,926.75,-54.0,5.56787233636232
75,927.25,-54.0,5.410712535842659
85,902.75,-57.5,2.392825026393514
85,903.25,-57.5,2.2297451392150784
85,903.75,-57.5,2.083870503888707
85,904.25,-57.0,1.9596103516237997
85,904.75,-57.49748743718593,1.7903637075091405
85,905.25,-57.5,1.6386614868780383
85,905.75,-57.99748743718593,1.5381433488175924
85,906.25,-57.5,1.4054039057653773
85,906.75,-57.0,1.215467792129688
85,907.25,-57.0,1.0578146510551296
85,907.75,-57.005025125628144,0.9193092902675455
85,908.25,-57.5,0.7981016826860691
85,908.75,-57.5,0.6222874424343319
85,909.25,-57.0,0.45541499974011906
85,909.75,-57.0,0.28854255704590615
85,910.25,-57.0,0.1202517602563618
85,910.75,-57.5,6.245506422299259
85,911.25,-57.0,6.088192452856193
85,911.75,-57.0,5.963130622189577
85,912.25,-57.0,5.807450843334611
85,912.75,-57.0,5.665985439217639
85,913.25,-57.5,5.522731675589163
85,913.75,-57.5,5.371892800929132
85,914.25,-57.0,5.254508582648115
85,914.75,-57.0,5.113505685301359
85,915.25,-56.50251256281407,4.993623930461171
85,915.75,-57.0,4.856660258907643
85,916.25,-57.0,4.702244665224601
85,916.75,-56.5,4.486716510303585
85,917.25,-56.0,4.343061907474254
85,917.75,-56.0,4.165644310419098
85,918.25,-56.5,4.023747233316591
85,918.75,-56.5,3.8358769832545363
85,919.25,-56.00251256281407,3.6860247897043013
85,919.75,-56.0,3.522544063325011
85,920.25,-56.0,3.3617458762129786
85,920.75,-56.494974874371856,3.1989126593119925
85,921.25,-56.0,3.002809788740079
85,921.75,-56.0,2.884963063688845
85,922.25,-55.50251256281407,2.673443300776372
85,922.75,-56.0,2.5185652003231143
85,923.25,-56.0,2.3834515558504537
85,923.75,-55.99748743718593,2.2058797898718927
85,924.25,-55.5,2.0530675529922697
85,924.75,-55.5,1.914038017865107
85,925.25,-55.5,1.7697050717727913
85,925.75,-56.0,1.6333272421282046
85,926.25,-55.5,1.4498662232755501
85,926.75,-55.5,1.3020490595142684
85,927.25,-55.00251256281407,1.1239531191961285
95,902.75,-58.5,4.9165394687583746
95,903.25,-58.494974874371856,4.705543880185482
95,903.75,-58.005025125628144,4.527817945283514
95,904.25,-58.0,4.363412205363792
95,904.75,-58.0,4.205173222380292
95,905.25,-58.00251256281407,4.0602852681637165
95,905.75,-58.5,3.8982228958797585
95,906.25,-58.0,3.6827872423127834
95,906.75,-58.0,3.543819374754983
95,907.25,-58.0,3.422796769881593
95,907.75,-58.5,3.2363757076995507
95,908.25,-58.5,3.099042030729849
95,908.75,-58.00251256281407,2.9042341791145434
95,909.25,-58.0,2.762861276351616
95,909.75,-58.0,2.634253560446671
95,910.25,-58.0,2.523745276149542
95,910.75,-58.0,2.3781173111006195
95,911.25,-57.5,2.1932996057219962
95,911.75,-57.00251256281407,2.009345246314444
